lng,lat
-122.419891743,37.78403906900007
-122.410408986,37.766471015000036
-122.43717500099996,37.80089700000008
-122.42120998999997,37.755170994000025
-122.38738433299994,37.74884151200007
-122.46585200699997,37.740363985000045
-122.42317253799996,37.80322836300007
-122.45229302099995,37.743826005000074
-122.18549775299999,37.705558094000025
-122.39387942399998,37.795340915000054
-122.39754301599999,37.790163009000025
-122.41910202499997,37.76443798500003
-122.44438341199998,37.77904095700006
-122.41324413099994,37.78693956500007
-122.43490400799999,37.76644100800007
-122.40653378599995,37.77049212500003
-122.41529203099998,37.77253201100007
-122.40770800199999,37.79938201300007
-122.42653400799998,37.79046601500005
-122.41644999099998,37.71122999800008
-122.40285558699998,37.76829215200007
-122.40015165899996,37.799939281000036
-122.41810399199994,37.78729501500004
-122.45299838499994,37.74448728500005
-122.43430797099995,37.79747399900003
-122.45861599299997,37.72411901900006
-122.40895052599996,37.80723896000006
-122.39863400499996,37.79094701100007
-122.39239895799994,37.73512802000005
-122.43261097099997,37.797972009000034
-122.43956401099996,37.79630799200004
-122.43956401099996,37.79630799200004
-122.42620199999999,37.76656799400007
-122.46819298799994,37.78022400000003
-122.472828489,37.78103814100007
-122.40995673799995,37.77988281000006
-122.44456498999995,37.77772698900003
-122.371545691,37.83112444900007
-122.46458043499996,37.782868327000074
-122.399792634,37.79817586200005
-122.43956996199995,37.732244980000075
-122.46543400099995,37.74051699700004
-122.44223699999998,37.78523398900006
-122.46146541699994,37.781290744000046
-122.47100000399996,37.78232002100003
-122.45315217799998,37.74490498200004
-122.39280170499995,37.77095639000004
-122.38626132199994,37.76785620900006
-122.40454816799996,37.796349606000035
-122.444017987,37.72339599600008
-122.43099101699994,37.78421317500005
-122.42206445399995,37.787576827000066
-122.43328202599997,37.727916021000055
-122.39665484099999,37.794692704000056
-122.41455191399996,37.78280146600008
-122.41455191399996,37.78280146600008
-122.42191947699996,37.79414700900003
-122.42177831999999,37.77709947300008
-122.47139450099996,37.77591064000006
-122.46754196599994,37.76373801200003
-122.41365615999996,37.78898686800005
-122.42519198099995,37.77686398800006
-122.42070104099997,37.76548601600007
-122.43528641599994,37.777162729000054
-122.48354796399997,37.71523700900008
-122.44482499699996,37.77712600700005
-122.43700996199999,37.73532901800007
-122.42739145799999,37.79902552400006
-122.42496201799997,37.77717425900005
-122.41454839499994,37.77397674400004
-122.45000455699994,37.76566242500007
-122.43328187299994,37.77931909100005
-122.40814065099994,37.80734535900007
-122.03673497499994,38.248256284000036
-122.39071362299995,37.753720335000025
-122.40426585099999,37.75163241700005
-122.64515253299999,38.210607896000056
-122.41795202799995,37.78405201500004
-122.41795202799995,37.78405201500004
-122.47321701699997,37.77705501200006
-122.45173302599994,37.76963099300008
-122.45699111099998,37.763829472000054
-122.43025699699996,37.75127998900007
-122.41711838399999,37.78157555800004
-122.44659198599999,37.79584099400006
-122.40042713699995,37.80128906400006
-122.39754301599999,37.790163009000025
-122.39863400499996,37.79094701100007
-122.39754301599999,37.790163009000025
-122.41189613899996,37.78918536000003
-122.47100000399996,37.78657098700006
-122.42164903399998,37.793836001000045
-122.39754301599999,37.790163009000025
-122.39957984899996,37.79715902000004
-122.39754301599999,37.790163009000025
-122.40682382099999,37.76798212600005
-122.35936926,38.435272704000056
-122.40684922599996,37.76817155400005
-122.40683074999998,37.76803378900007
-122.41925792199999,37.75227506600004
-122.41009865199999,37.77976900200008
-122.42231103699999,37.75707699700007
-122.39288378899994,37.77069538400008
-122.47913003099995,37.78010900000004
-122.41859349499998,37.75296287500004
-122.40675196199999,37.79013899500006
-122.41388001599995,37.788984011000025
-122.40675196199999,37.79013899500006
-122.36603684199997,37.82373554800006
-122.44639938999995,37.78224217800005
-122.39284427999996,37.755081938000046
-122.43707299299996,37.798451999000065
-122.38968723299996,37.78872774100006
-122.41027101999998,37.74623898700003
-122.44383601599998,37.79775898300005
-122.43707299299996,37.798451999000065
-122.41796895999994,37.763748992000046
-122.41763100099996,37.78740800300005
-122.41720953099997,37.771124421000025
-122.45299838499994,37.74448728500005
-122.41397104699996,37.77176457300004
-122.38904996899998,37.78116000700004
-122.42574339899994,37.79825199000004
-122.46896596699997,37.78111801400007
-122.41886900899999,37.75293700800006
-122.39713297299994,37.791242012000055
-122.46789098799997,37.744531006000045
-122.42151098399995,37.765848994000066
-122.40015881,37.79997181600004
-122.43457099499994,37.789957988000026
-122.38642706099995,37.770808619000036
-122.39567413199995,37.789740953000035
-122.42936197799997,37.772531005000076
-122.40329017599998,37.80412578600004
-122.40296746499996,37.80246183700007
-122.40330688199998,37.80420931700007
-122.43604503699999,37.798370988000045
-122.41841990599994,37.77940504600008
-122.39926186499997,37.79422241900005
-122.43372662099995,37.77543149500008
-122.40273323099996,37.80138094500006
-122.42004896899999,37.791678567000076
-122.45461799299994,37.77785301100005
-122.41091701299996,37.74654299800005
-122.46605501599998,37.78262499600004
-122.42026077599996,37.77163688600007
-122.40273323099996,37.80138094500006
-122.42196997699995,37.798139983000056
-122.38860585599997,37.788263898000025
-122.39955328599996,37.79983148600007
-122.47192431299999,37.78184132400003
-122.47227942199999,37.773396078000076
-122.39285140699997,37.754155979000075
-122.41957602199994,37.76112202000007
-122.42159999999996,37.78019001100006
-122.44907403499997,37.777538983000056
-122.33749195399997,37.575375680000036
-122.42118153699994,37.743981545000054
-122.40867065399999,37.77372730800005
-122.40287731699999,37.76850444400003
-122.48455002099996,37.71945998000007
-122.43077600499998,37.79729299100006
-122.36824632799994,37.817534108000075
-122.38902931799998,37.75503564200005
-122.43021814899998,37.77907644000004
-122.40092767199997,37.79240424900007
-122.39500018999996,37.79657178000008
-122.48118602799997,37.73138801500005
-122.45110203599995,37.770719006000036
-122.43603698999999,37.76852998800007
-122.41930471499995,37.76174311600005
-122.45765098499999,37.78042897900008
-122.47299705499995,37.78329886700004
-122.43558284,37.79907071100007
-122.45698436999999,37.76383137600004
-122.40372690799995,37.79735644400006
-122.38989225199998,37.753676831000064
-122.39089259099995,37.78870560300004
-122.42976397399997,37.79199399400005
-122.47301400799995,37.77821800100003
-122.46837998899997,37.78153501300005
-122.39298259499998,37.773380995000025
-122.40078319099996,37.791259327000034
-122.372103547,37.82502381100005
-122.33298084999996,37.57857536300003
-122.36704756599994,37.82525896300007
-122.41427920099994,37.77983757800007
-122.41896701199994,37.756919039000024
-122.43133398799995,37.799764982000056
-122.37159385899997,37.82016463600007
-122.44481158699995,37.717959619000055
-122.39089259099995,37.78870560300004
-122.46155703599999,37.764510991000066
-122.41868603199998,37.75134297900007
-122.47339102599994,37.78426499900007
-122.39468027999999,37.79624317300005
-122.41274401699997,37.788439983000046
-122.42857902399999,37.797329998000066
-122.39085501199997,37.75967601600007
-122.50664203499997,37.759972987000026
-122.44683195999994,37.78897001300004
-122.45288247699995,37.72218248000007
-122.39445062199997,37.79599906400006
-122.418919631,37.756516883000074
-122.42094595999998,37.79368500100003
-122.46344296399997,37.76497099000005
-122.44514889799996,37.77879530100006
-122.37241005099997,37.825464038000064
-122.42202797999994,37.77630898100006
