lng,lat
-122.39730203599999,37.77610500700007
-122.46702515199996,37.741322944000046
-122.39730203599999,37.77610500700007
-122.459249995,37.73325747500007
-122.33809281699996,37.57495741300005
-122.48307510499995,37.785919740000054
-122.40369954899995,37.76717323200006
-122.41106897699996,37.76661899800007
-122.44564358399998,37.72702634900003
-122.47007195999998,37.737503996000044
-122.46674903799999,37.78305800500004
-122.41807895,37.786989720000065
-122.385942737,37.73487034000004
-122.38852782799995,37.789284174000045
-122.46702103099994,37.78677898400008
-122.411881016,37.75464498800005
-122.03655406699994,38.248507575000076
-122.43168301099996,37.76488800900006
-122.48350798299998,37.78611601700004
-122.42175498199998,37.75230999900003
-122.47086497099997,37.786605017000056
-122.50803969799995,37.74930528700003
-122.47241088499999,37.742992851000054
-122.45633502599998,37.73051499700006
-122.41167733099996,37.767402943000036
-122.46896102199997,37.76417102100004
-122.40614703999995,37.79500900700003
-122.42241942199996,37.771068728000046
-122.50803969799995,37.74930528700003
-122.46016448399996,37.78108033800004
-122.43227372499996,37.76934508200003
-122.39617500599996,37.762196999000025
-122.42892169699996,37.777143255000055
-122.33317972499998,37.578434850000065
-122.47914385699994,37.74567190300007
-122.47856612299995,37.786110664000034
-122.44678200299995,37.71515998000007
-122.40179498799995,37.80064101700003
-122.45519722999995,37.72347503700007
-122.47681100999995,37.786338012000044
-122.40018088699998,37.78517576300004
-122.40811402099996,37.77844401900006
-122.43541496899996,37.76189298700007
-122.41659034999998,37.75402532900006
-122.42012998199999,37.740051005000055
-122.40492495799998,37.77238499300006
-122.48958896999994,37.75157499000005
-122.42542937899998,37.77009841100005
-122.44530402199996,37.71817901500003
-122.43437250499994,37.75925631200005
-122.40012043299998,37.787666116000025
-122.42087496599999,37.75123200300004
-122.42932801099994,37.767375937000054
-122.48850502199997,37.76103799100008
-122.42644297999999,37.76887498700006
-122.40323793499999,37.770460531000026
-122.48808500499996,37.78643800800006
-122.46792401299996,37.784379999000066
-122.39998968599997,37.792303289000074
-122.48012999199995,37.719159991000026
-122.40797697699998,37.716172011000026
-122.41373352899996,37.78149705000004
-122.45375197499999,37.72902301900007
-122.43344597599997,37.78841898700006
-122.38263404099996,37.728563020000024
-122.42135499699998,37.75623998000003
-122.41672097799994,37.77240598900005
-122.47159402899996,37.74298198900004
-122.44640003999996,37.793998987000066
-122.44056397199995,37.71586401700006
-122.45235303499999,37.72160599800003
-122.42223601499995,37.777854424000054
-122.39589420799996,37.79649868800004
-122.42894397199996,37.77755700400007
-122.44277426599996,37.77619286300006
-122.39288378899994,37.77069538400008
-122.39288378899994,37.77069538400008
-122.39618591899995,37.788350165000054
-122.40819898699999,37.78838787500007
-122.40367905,37.76698360900008
-122.40808688899995,37.78137894300005
-122.40808688899995,37.78137894300005
-122.42171115699995,37.772773709000035
-122.41897553099994,37.78797765400003
-122.42599999599997,37.74097498400005
-122.41384695599999,37.78147643700004
-122.44879465899999,37.77834142000006
-122.40641249999999,37.71460119600005
-122.43155401299998,37.76573500000006
-122.46513703,37.78828299000003
-122.41667471399995,37.77580310900004
-122.42128199099994,37.76605598500004
-122.48838066299999,37.787419373000034
-122.44684201799998,37.72895101800003
-122.40807998999998,37.71477998600005
-122.43375803499998,37.751872003000074
-122.40385641199998,37.80501461100005
-122.412957173,37.785416174000034
-122.42896702299998,37.75180800700008
-122.45067597399998,37.71639229400006
-122.47766695399997,37.75221417100005
-122.38601203199994,37.730561014000045
-122.45748099999997,37.722852010000054
-122.40178300199995,37.78713701700008
-122.46560197399998,37.737088002000064
-122.48628498899996,37.78576976100004
-122.03668885299999,38.248435837000045
-122.41847662199996,37.77939475800008
-122.43416195799995,37.72523397900005
-122.41439801799999,37.76156299200005
-122.45583202799997,37.723199985000065
-122.39265896499995,37.73800900600003
-122.41768598299996,37.79546886400004
-122.41888759099999,37.748937682000076
-122.41055011599997,37.76675336900007
-122.41138396899998,37.782849003000024
-122.40465364499994,37.767040773000076
-122.42171115699995,37.772773709000035
-122.42088403099996,37.78089448500003
-122.48339398899998,37.78612100400005
-122.39330691199996,37.78824066800007
-122.41979855299996,37.803090447000045
-122.45340395799997,37.722518997000066
-122.40535002099995,37.76412482600006
-122.50849203999996,37.75277431100005
-122.48608705799995,37.75186256500007
-122.40952000099998,37.790350010000054
-122.40296361399999,37.79082260700005
-122.43918900499995,37.71649898900006
-122.42683164799996,37.784110578000025
-122.46868176799995,37.74109230800008
-122.46869512999996,37.74106024300005
-122.48805298599996,37.78618600600004
-122.41915341999999,37.74892204200006
-122.48628498899996,37.78576976100004
-122.418823998,37.77450201000005
-122.44683003199998,37.72712900200003
-122.40246826599997,37.79753178000004
-122.46110994499998,37.74035002900007
-122.41464193599995,37.77374070500008
-122.42162699,37.75982898600006
-122.49891991799996,37.74770030500008
-122.49864483999994,37.74770989000007
-122.48200381499998,37.752063443000054
-122.40594154099995,37.77573149600005
-122.46327014399998,37.725728814000036
-122.50217696599998,37.74555942300003
-122.39079499699994,37.77239199200005
-122.40743198499996,37.75589301100007
-122.45171664399999,37.721041092000064
-122.40856396099997,37.80460599200006
-122.40509502699996,37.77943698100006
-122.45248920799997,37.728691308000066
-122.39617500599996,37.762460987000054
-122.40246938599995,37.771085706000065
-122.41549504099999,37.78854899000004
-122.33517566799998,37.577047976000074
-122.44264100799995,37.804114017000074
-122.40328415199997,37.75234943800007
-122.38801203799994,37.73207499500006
-122.41274219299999,37.79352374400003
-122.40404590599996,37.80498091900006
-122.40040019699995,37.801127147000045
-122.44671998399997,37.735541015000024
-122.38622145499994,37.73517143200007
-122.46212599899997,37.73348898100005
-122.46952503999995,37.739895982000064
-122.45519722999995,37.72364504300003
-122.43717902499998,37.801389982000046
-122.41692299099998,37.78843515700004
-122.47919188399999,37.74632244800006
-122.45748099999997,37.722852010000054
-122.50705731999994,37.744865323000056
-122.45379396799996,37.722380989000044
-122.48413647199999,37.785878092000075
-122.41571236599998,37.78298176100003
-122.41813666599995,37.78555062400005
-122.38651704199998,37.73083799400007
-122.45830263099998,37.74612734500005
