lng,lat
-122.43816398199999,37.719792993000056
-122.43637201499996,37.72153999100004
-122.43409498699998,37.72609899200006
-122.44057536099996,37.717132596000056
-122.439682028,37.71599699600006
-122.44047696799998,37.71744698200007
-122.43409498699998,37.72609899200006
-122.41834002699994,37.79337399100007
-122.45047096299999,37.70984300300006
-122.439682028,37.71599699600006
-122.44034696499995,37.71692600500006
-122.44083403699995,37.71718500500003
-122.41395976899997,37.78208239200006
-122.43680602999996,37.72158701300003
-122.43032204099995,37.72936998800003
-122.43693488799994,37.721533925000074
-122.42786899299995,37.76630999900004
-122.44034696499995,37.71692600500006
-122.47687001799994,37.78213599600008
-122.48220099299999,37.777589987000056
-122.48406102099995,37.774598989000026
-122.44938399799997,37.76150398300007
-122.45622798899996,37.70921000200008
-122.43777195999996,37.720446991000074
-122.40581695999998,37.756327990000045
-122.43658286399994,37.72226066400003
-122.43989183499997,37.71596685700007
-122.43342703299999,37.72698298900008
-122.44191970899999,37.71742836200008
-122.43498497799999,37.724923011000044
-122.41348899999997,37.78116998200005
-122.43482496699994,37.72420698700006
-122.43652800199999,37.72158299000006
-122.43521991299997,37.72404486100004
-122.44034696499995,37.71692600500006
-122.48807989199997,37.781860022000046
-122.43482898999997,37.72512799000003
-122.43684299399996,37.72242801200008
-122.44034696499995,37.71692600500006
-122.44074602699999,37.71730700400008
-122.43302101399996,37.72751100700003
-122.43318202999995,37.72588998900005
-122.43693488799994,37.721533925000074
-122.43941900399994,37.718973997000035
-122.43735697199998,37.72203200900003
-122.43680602999996,37.72158701300003
-122.43438801799999,37.72478299100004
-122.44087401899998,37.717116986000065
-122.43703665299995,37.721862817000044
-122.43787203999995,37.72110601800006
-122.44054493099998,37.71717797700006
-122.44047696799998,37.71744698200007
-122.40280601299997,37.77029002000006
-122.43826900699997,37.720631979000075
-122.44000732099994,37.71793280400004
-122.43319078399998,37.72595780200004
-122.44308197999999,37.71452500800007
-122.43168995599996,37.72824009500005
-122.44229187799999,37.71773864800008
-122.44029298499999,37.71637900200005
-122.439682028,37.71599699600006
-122.45155197699995,37.70876798200004
-122.44687786699996,37.788022160000025
-122.43289696199997,37.72675399600007
-122.43680602999996,37.72158701300003
-122.43318150099998,37.725953326000024
-122.44741500499998,37.711262017000024
-122.43480200099998,37.76388599400008
-122.43017896199996,37.76535798200007
-122.45124025299998,37.70937074300008
-122.42392899599997,37.73682200200005
-122.44028401699995,37.71628998600005
-122.42542700999996,37.76645701700005
-122.41625603399996,37.786708995000026
-122.41421302899994,37.78631098000005
-122.44011302599995,37.71566100800004
-122.41300997399998,37.78734698300008
-122.43517629599995,37.72410613000005
-122.44034696499995,37.71692600500006
-122.43680602999996,37.72158701300003
-122.43449597699998,37.72557001000007
-122.41935599699997,37.790980999000055
-122.43318202999995,37.72588998900005
-122.43643193799994,37.721304204000035
-122.44140132199999,37.716945821000024
-122.44016901699996,37.71807399000005
-122.41688501199997,37.79174999700007
-122.44155976899998,37.71713002800004
-122.43333002499998,37.72602494200004
-122.43318202999995,37.72588998900005
-122.44215657599995,37.71762530400008
-122.44171296399998,37.716744997000035
-122.44034696499995,37.71692600500006
-122.41300997399998,37.78734698300008
-122.41495499499996,37.786110988000075
-122.43981203199996,37.71552601700006
-122.43363197099995,37.72578400000003
-122.43992602599997,37.71610700900004
-122.44080000699995,37.71725201900006
-122.44063621999999,37.71704183500003
-122.43680602999996,37.72158701300003
-122.44579302299996,37.71205000000003
-122.44974784699997,37.709891715000026
-122.43680602999996,37.72158701300003
-122.44057536099996,37.717132596000056
-122.43637282599997,37.72273536300003
-122.44741500499998,37.711262017000024
-122.43680602999996,37.72158701300003
-122.44155976899998,37.71713002800004
-122.44087401899998,37.717116986000065
-122.43981203199996,37.71552601700006
-122.43835057599995,37.72014648700008
-122.441338041,37.716568014000075
-122.43296401699996,37.72666598600006
-122.43652800199999,37.72158299000006
-122.44006801499995,37.71728198400007
-122.43787203999995,37.72110601800006
-122.43999701999996,37.71736898800003
-122.439682028,37.71599699600006
-122.42237044599995,37.741876174000026
-122.42218698499994,37.741551994000076
-122.41793601899997,37.74740499300003
-122.46641602499994,37.740678013000036
-122.47046456899994,37.73682344900004
-122.44063621999999,37.71704183500003
-122.43318202999995,37.72588998900005
-122.43680602999996,37.72158701300003
-122.43993797699994,37.71583631200008
-122.43693488799994,37.721533925000074
-122.39736686799995,37.78985322700004
-122.47099787199994,37.73750598300006
-122.44016901699996,37.71807399000005
-122.43318202999995,37.72588998900005
-122.43693488799994,37.721533925000074
-122.43794102299995,37.72008698800005
-122.43536400699998,37.72349498600005
-122.43787203999995,37.72110601800006
-122.44229187799999,37.71773864800008
-122.413390677,37.76437138400007
-122.41300997399998,37.78734698300008
-122.441866017,37.71714100000003
-122.46539875099995,37.74061547600007
-122.43231832099997,37.77560551400006
-122.44034696499995,37.71692600500006
-122.43687601899995,37.77721401700006
-122.43652800199999,37.72158299000006
-122.43986331099995,37.71595382700008
-122.43787203999995,37.72110601800006
-122.43660897099994,37.722777998000026
-122.43141898099998,37.77539698800007
-122.50486901099998,37.74218901900008
-122.439619989,37.71824589600004
-122.43657791199996,37.77711519800005
-122.43458498499996,37.72509997100008
-122.43034601299996,37.73007599500005
-122.43637201499996,37.72153999100004
-122.50895703299994,37.76378700400005
-122.46748002399994,37.73969800100008
-122.44034696499995,37.71692600500006
-122.43668927899995,37.72211931800007
-122.43652800199999,37.72158299000006
-122.43652800199999,37.72158299000006
-122.42538996199994,37.77673700300005
-122.41300997399998,37.78734698300008
-122.47071566199998,37.736585873000024
-122.43999701999996,37.71736898800003
-122.44017203499999,37.717927013000065
-122.43999701999996,37.71736898800003
-122.43543097899999,37.723406012000055
-122.42321200799995,37.74091098800005
-122.43536400699998,37.72349498600005
-122.40581695999998,37.756327990000045
-122.45272703599994,37.70913800100004
-122.44034696499995,37.71692600500006
-122.44047696799998,37.71744698200007
-122.43536400699998,37.72349498600005
-122.441866017,37.71714100000003
-122.44074602699999,37.71730700400008
-122.43318202999995,37.72588998900005
