lat,lon,weight
37.775968816000045,-122.43823132799997,8.520790729379687e-05
37.775968816000045,-122.43823132799997,8.520790729379687e-05
37.776092626000036,-122.43806958099998,8.520790729379687e-05
37.78691338200008,-122.44900456699997,0.00010144045445323595
37.82018054100007,-122.37160379899996,3.229974160206718e-05
37.82157800700003,-122.36640441899999,8.857395925597875e-05
37.78467898200006,-122.46200496399996,0.0005497526113249038
37.806846335000046,-122.40579927099998,0.00029129041654529564
37.806846335000046,-122.40579927099998,0.00029129041654529564
37.806715292000035,-122.42067293799994,9.299730307821073e-05
37.79194198400006,-122.39739901499996,4.330691611450349e-05
37.793070338000064,-122.39331160399996,3.87131740931439e-05
37.78938500100003,-122.40959099599996,5.9175099118291023e-05
37.74184613600005,-122.43290369999994,0.005128205128205128
37.76082701900003,-122.439190011,0.0002460024600246002
37.72572499100005,-122.43367597599996,0.00010536297545042672
37.786161992000075,-122.44245601899996,0.00010447137484329294
37.758217984000055,-122.42189998899994,9.354536950420954e-05
37.79447061700006,-122.39728419899996,7.15307582260372e-05
37.820170709000024,-122.37159765399997,3.229974160206718e-05
37.78911203100006,-122.40894104199998,5.9175099118291023e-05
37.780190865000066,-122.45361456499995,0.00030129557095510696
37.785819004000075,-122.46006002799999,0.0006793478260869565
37.78739875400004,-122.40850512699996,3.7057624606262736e-05
37.78881146500004,-122.40380081699999,2.9584048281166794e-05
37.75374900400004,-122.48262503299998,0.0003883495145631068
37.82215252300006,-122.36680808099999,8.857395925597875e-05
37.78322501500003,-122.46377698299995,7.5947444368497e-05
37.78789988200003,-122.40245137499994,7.943442688061006e-05
37.78763079600003,-122.40213142799996,9.33968431867003e-05
37.784478989000036,-122.46631703499997,0.001443001443001443
37.820173890000035,-122.37159964199998,3.229974160206718e-05
37.82190443700006,-122.36663377199994,8.857395925597875e-05
37.786634019000076,-122.46003203199996,0.00031084861672365556
37.80016098500005,-122.44366502499997,0.00026014568158168577
37.785110796000026,-122.46306399699995,0.0009009009009009009
37.78501999900004,-122.46316300799998,0.0005497526113249038
37.82016897400007,-122.37159656999995,3.229974160206718e-05
37.78404501600005,-122.478326961,0.0005773672055427252
37.787706986000046,-122.44890295999994,0.00010144045445323595
37.78464998000004,-122.47935902399996,0.0006067961165048543
37.784002017000034,-122.47945399099996,0.0006067961165048543
37.784324068000046,-122.48187854099996,0.00041425020712510354
37.79941690100003,-122.40567039899997,0.00016276041666666666
37.78636028400007,-122.38940221799999,8.18732601932209e-05
37.749746017000064,-122.39956095899998,0.024390243902439025
37.82016434700006,-122.37159367799995,3.229974160206718e-05
37.746906583000055,-122.43595697599994,0.0012091898428053204
37.74709498900006,-122.43416003099998,0.0007107320540156361
37.78887052500005,-122.42218303699997,4.583161464778404e-05
37.82016434700006,-122.37159367799995,3.229974160206718e-05
37.820164058000046,-122.37159349799998,3.229974160206718e-05
