lat,lon
37.79658099100004,-122.41028803499995
37.79658099100004,-122.41028803499995
37.78709455400008,-122.41841141499998
37.77696100900005,-122.41422501499994
37.74227071400003,-122.42253110399997
37.75711899100003,-122.44414798999998
37.78250019200004,-122.47550246999998
37.75488098000005,-122.46754297199999
37.764220013000056,-122.46784698299996
37.765295998000056,-122.45015203099996
37.76406197500006,-122.46767494199997
37.763954356000056,-122.46667280999998
37.78283500500004,-122.46148696299997
37.76094600000005,-122.46898801199995
37.79698397800007,-122.40688958099997
37.796619908000025,-122.40865142299998
37.76479649700008,-122.43323059399995
37.78152447900004,-122.45607775199994
37.787311454000076,-122.40056607499997
37.787726013000054,-122.41140701899997
37.79789401600004,-122.43141696899994
37.75129298100006,-122.43003697199998
37.795340915000054,-122.39387942399998
37.719208638000055,-122.39876430299995
37.78153491300003,-122.49349959999995
37.75922201000003,-122.41941198799998
37.751772007000056,-122.49325697399996
37.77149102100003,-122.41324097999996
37.76998802000003,-122.44933404099999
37.78100722800008,-122.45617336699996
37.80363000400007,-122.43373900799998
37.79947501000004,-122.410932017
37.800233992000074,-122.43981102599997
37.78511479200006,-122.40356210299996
37.770876964000024,-122.39163517299994
37.786475014000075,-122.47682098399997
37.77616200400007,-122.43834301899994
37.75746740100004,-122.43693883599997
37.71776284900005,-122.43784194599999
37.78108154700004,-122.41366134599997
37.798734008000054,-122.42819697699997
37.75019998100004,-122.42883299599998
37.78138944300008,-122.45917890299995
37.78228402000008,-122.46040200899995
37.82009917700003,-122.37169583399998
37.77044600700003,-122.43451198699995
37.76323736900008,-122.42400702399999
37.57824495600005,-122.33321947899998
37.78837598800004,-122.41640799799995
37.75031401700005,-122.43872799999997
37.71723839400005,-122.43711785799997
37.771001229000035,-122.41920206099996
37.781048989000055,-122.47598698499996
37.754501993000076,-122.41243103599999
37.717460010000025,-122.43757307799996
37.78191898800003,-122.47058602199996
37.797795989000065,-122.40919503499998
37.79063048300003,-122.39349166999995
37.782959015000074,-122.41805797599994
37.761212957000055,-122.43051856799997
37.818594344000076,-122.36896792899995
37.74803322500003,-122.42018769899994
37.818557733000034,-122.36894404699996
37.761961006000035,-122.43542100399998
37.75749898400005,-122.42146002199996
37.75681099700006,-122.411983024
37.79002102000004,-122.43783599799997
37.79004700400003,-122.43762896499999
37.80095299100003,-122.43673796899998
37.798111402000075,-122.43555009899995
37.79284899000004,-122.42144702999997
37.792265987000064,-122.43401896299997
37.78669772100005,-122.39643345699994
37.78820469300007,-122.40067351299996
37.78828565500004,-122.40057155899996
37.82008164900003,-122.37168487999998
37.78039700200003,-122.45105601999995
37.78583199600007,-122.47780300799997
37.76050599200005,-122.43241600799996
37.76122398600006,-122.43316903799996
37.75856700600008,-122.42994803999994
37.75890999400008,-122.43008399499996
37.75857199300003,-122.42986195799995
37.78120636700004,-122.46336171399997
37.777687007000054,-122.45664096599995
37.77616200400007,-122.43834301899994
37.72277401700006,-122.39310395999996
37.78026825300003,-122.389386651
37.78026825300003,-122.389386651
37.72161299700008,-122.46149500899998
37.74277666000006,-122.48341740099994
37.77592888200007,-122.49113054499998
37.776813323000056,-122.42463156699995
37.76254038700006,-122.396003786
37.79657786200005,-122.39500607599996
37.74190607500003,-122.43103728699998
37.78682846300006,-122.39985241299996
37.77707299100007,-122.42340797699995
37.793456252000055,-122.40512267499997
37.773812012000064,-122.48461003499995
37.76988999300005,-122.42946398599997
37.79138601300008,-122.44521902999998
37.82203500900005,-122.366725514
37.791026231000046,-122.44526419399995
37.82207418000007,-122.36675303599998
37.78058299700007,-122.44964199299994
37.78058601400005,-122.44963402999997
37.73497999500006,-122.40390999399995
37.755617192000045,-122.42994264599997
37.79102001700005,-122.41363995799998
37.73780302000006,-122.46971396799995
37.78402007100004,-122.39712378899998
37.789688081000065,-122.404380834
37.76427898000003,-122.39734696299996
37.78142801800004,-122.46893503799998
37.782541937000076,-122.41657950599995
37.792001999000036,-122.40780699199996
37.792001999000036,-122.40780699199996
