lat,lon
37.83120573400004,-122.37204033799998
37.77435303300007,-122.44221133199994
37.78928629300003,-122.44898806999998
37.78898094200008,-122.44728483299997
37.787294072000066,-122.39976521799997
37.77536999800003,-122.42838003799994
37.78617100200006,-122.47201899199996
37.742743021000024,-122.48830100599997
37.800647764000075,-122.40051318499997
37.78913501100004,-122.43414796099995
37.79274098900004,-122.44457999399998
37.824575492000065,-122.37178541499998
37.77715098500005,-122.46129401099995
37.793629010000075,-122.43038901199998
37.79089600700007,-122.42393301899995
37.79550500600004,-122.44502800599997
37.792001999000036,-122.40780699199996
37.770808619000036,-122.38642706099995
37.78675888500004,-122.40044453699994
37.74148498100004,-122.48922502699997
37.783663011000044,-122.45864901799996
37.743614990000026,-122.42611398999998
37.756434985000055,-122.43863797899996
37.75334970500006,-122.41531996299994
37.74219798800004,-122.43749896199995
37.750012981000054,-122.42287597699999
37.796742007000034,-122.43514599399998
37.777435006000076,-122.42452603899994
37.76342645700004,-122.47850620899999
37.76360201500006,-122.46537700399995
37.763772000000074,-122.39593000299999
37.76904445800005,-122.38669987999998
37.75667600700007,-122.42079801999995
37.770845621000035,-122.41470721099995
37.77073418100008,-122.41479694799995
37.77940504600008,-122.41841990599994
37.79296000900007,-122.41125698299999
37.78015142700008,-122.48631672999994
37.78374992800008,-122.48935487799997
37.78330699000003,-122.49005600899994
37.78721632300005,-122.40882679599997
37.781862801000045,-122.48967305199994
37.78866101400007,-122.43813900399999
37.79141823700007,-122.45021218599999
37.75713998700007,-122.42644499199997
37.797519959000056,-122.40363947499998
37.789072985000075,-122.44600701299998
37.782955542000025,-122.46259717699996
37.79293383600003,-122.43855488899999
37.79061875000008,-122.40454446999996
37.776657226000054,-122.39211004699996
37.79760400200007,-122.40254399499997
37.80782200300007,-122.44247202899999
37.77397399200004,-122.47924695799998
37.78275701100006,-122.47396300699995
37.78355740100005,-122.47426158299999
37.78189401000003,-122.47372697199995
37.75784100800007,-122.49317600499995
37.76367886500003,-122.47613492499994
37.76068699900003,-122.42908998499996
37.76176298400003,-122.43032296299998
37.713351000000046,-122.44298756299997
37.800468014000046,-122.44437296099994
37.800468014000046,-122.44437296099994
37.71334114600006,-122.44302240299999
37.75696501500005,-122.41199802699998
37.80508698800003,-122.44591296799996
37.79120798100007,-122.43525202499995
37.80095299100003,-122.43673796899998
37.796614688000034,-122.43112401499997
37.794275990000074,-122.40024144699998
37.794080043000065,-122.40034535199999
37.794953891000034,-122.42150455999996
37.78804635500006,-122.39055882699995
37.73564698500007,-122.41989797099995
37.739420015000064,-122.41824296399994
37.80558179800005,-122.40554187199996
37.80654431000005,-122.41541680299997
