lat,lon
37.79004725900006,-122.40139501599998
37.79261798500005,-122.40203303399994
37.80008585000007,-122.44143691799997
37.79118731800003,-122.40026965099997
37.77620908500006,-122.43809209099999
37.76228224100004,-122.43518395699999
37.784003735000056,-122.38923033199995
37.79267006400005,-122.43352230099998
37.786681884000075,-122.41151408099995
37.77620082100003,-122.39290592299994
37.76028209400005,-122.41948443999996
37.77744697500003,-122.39132059499997
37.77693571200007,-122.39175728999999
37.77865174300007,-122.39291013399998
37.782454005000034,-122.44114198799997
37.79384400600003,-122.39430802099997
37.77751099100004,-122.41623911999994
37.77976900200008,-122.41009865199999
37.78841049700003,-122.40155108999994
37.792977147000045,-122.40450601599997
37.788287721000074,-122.40035892899999
37.76938080300005,-122.41348539599994
37.79342556000006,-122.39896248299999
37.792479531000026,-122.395846243
37.792307781000034,-122.39870455099998
37.792479531000026,-122.395846243
37.792459595000025,-122.39582132299995
37.78840171500008,-122.39834009399999
37.78645964900005,-122.40839879199996
37.792436131000045,-122.39753925099996
37.789400697000076,-122.40020091099996
37.79364300800006,-122.40481096399998
37.78965520600008,-122.39988623299996
38.248570347000054,-122.03643612999997
37.786441866000075,-122.39769873399996
37.78551710700003,-122.39901110899996
37.79219661500008,-122.39352197999995
37.769467001000066,-122.38670898699996
37.78695059100005,-122.47447172499994
37.79206173700004,-122.39677008799998
37.78695059100005,-122.47447172499994
37.78873617100004,-122.39877875599996
37.57832692200003,-122.33310346899998
37.791427000000056,-122.40103801799995
37.78588698100003,-122.40522100699997
37.78588698100003,-122.40522100699997
37.76150398300007,-122.44938399799997
37.76170703900004,-122.44920356699998
37.76139799400005,-122.44888301099996
37.78963803200003,-122.39785352099994
37.79198112900008,-122.40262309699995
37.73534011500004,-122.39809998799996
37.736520244000076,-122.39886007199999
37.78697101300003,-122.47422795899996
37.78537817500006,-122.39992127
37.78881146500004,-122.40380081699999
37.78879406600004,-122.403955312
37.82165635000007,-122.36645946399995
37.79060907000007,-122.39869145299997
37.77637000100003,-122.42154996
37.764477002000035,-122.414790961
37.72091569400004,-122.47817943199999
37.76565000800008,-122.42164098799998
37.78821863300004,-122.39942952999996
37.786751982000055,-122.40496995099994
37.755001812000046,-122.41987515299996
37.791500007000025,-122.40045002799997
37.78410000200006,-122.40614502799997
37.761103999000056,-122.43532000199997
37.76679002800006,-122.42963696699996
37.79135795000008,-122.40008570499998
37.78976201900008,-122.39810401699998
37.78793996500008,-122.41163628799995
37.78155498900003,-122.39024817599994
37.79387443100006,-122.40177536799996
37.791063018000045,-122.40244019799997
37.79000690100003,-122.41691748
37.79000299900008,-122.40090600299999
37.79000299900008,-122.40090600299999
37.78695059100005,-122.47447172499994
37.79208498000003,-122.39936800799995
37.782517416000076,-122.40863186099995
37.78934430000004,-122.38869949699995
37.792386204000024,-122.39973787499997
37.792021172000034,-122.39331056699996
37.78695059100005,-122.47447172499994
37.788226999000074,-122.40095503699996
37.788366616000076,-122.40046960499996
37.788165380000066,-122.40051299299995
37.78277922900003,-122.46912621199999
37.78477790000005,-122.46891122299996
37.78380600600008,-122.46630303699999
37.78487901600005,-122.46853798699999
37.78473022000003,-122.46803452399996
37.78523161900006,-122.40964615499996
37.78524139700005,-122.41063199499996
37.787661584000034,-122.40237362799996
37.781512005000025,-122.45238295899998
37.77898201100004,-122.43267601499997
37.779157990000044,-122.43329803599994
37.78103427700006,-122.42093049299996
37.78024101500006,-122.475421961
37.787666116000025,-122.40012043299998
37.78892936500006,-122.40404476399999
37.78890482700007,-122.40426264099995
37.77615999200003,-122.42319499299998
37.786231017000034,-122.40397595899998
37.78754898700004,-122.40011802099997
37.80832411800003,-122.41250650099994
37.75905198300006,-122.41004998899996
37.72507698600003,-122.43416598199997
37.761103999000056,-122.43532000199997
37.76650198600004,-122.42986497599998
37.765709980000054,-122.43078597899995
37.780831017000025,-122.43080902999998
37.77556156000003,-122.41854739399997
37.793601015000036,-122.39916902099998
37.79105064000004,-122.39736272299996
37.79105064000004,-122.39736272299996
37.795766051000044,-122.39813498799998
37.82012021000003,-122.37170897799996
37.78480001600008,-122.46161503799999
37.76766390700004,-122.43336136299996
37.76789698600004,-122.43313198999999
37.76782260900006,-122.43349241499999
37.77060698100007,-122.43297700899996
37.77240598900005,-122.43694298999998
37.76381399400003,-122.46580096099996
37.79462849200007,-122.42155325899995
37.79462849200007,-122.42155325899995
37.81744551200006,-122.36818497899998
37.82015798500004,-122.371589702
37.78288701400004,-122.40877803499995
37.76698499300005,-122.43034802499994
37.78376919600004,-122.41261596399994
37.78288701400004,-122.40877803499995
37.78715032100007,-122.40486701399999
37.784720529000026,-122.41456167599995
37.74922504600005,-122.43171458499995
37.769172000000026,-122.43734900999999
37.75099628700008,-122.411077708
37.766291014000046,-122.45258999199996
37.75237998800003,-122.41074300499997
37.75248899500008,-122.411092027
37.78856682700007,-122.40571340099996
37.76647531500004,-122.45277941199998
37.79217666900007,-122.39691375999996
37.79234599200004,-122.40238498999997
37.78873617100004,-122.39877875599996
37.77604000500003,-122.49559896199997
37.77081513200005,-122.39273416399999
37.79734793600005,-122.42884087799996
37.787796075000074,-122.43535721699999
37.80044141500008,-122.43856127799995
37.79052769900005,-122.40724138699994
37.80309687000005,-122.40259960899999
37.77542865400005,-122.48443710599997
37.78465999700006,-122.47331097799997
37.78707800800004,-122.46177898799999
37.78707800800004,-122.46177898799999
37.78892931200005,-122.42548229999994
37.78904599500004,-122.426900967
37.78863201300004,-122.42561702699999
37.827445140000066,-122.37006138899994
37.738874646000056,-122.48426660799998
37.81744551200006,-122.36818497899998
37.81808307600005,-122.36862099799998
37.82017099800004,-122.37159783499999
37.820158563000064,-122.37159006399997
37.784478989000036,-122.46631703499997
37.78040743300005,-122.43021398499997
37.78660251500003,-122.47977686599995
37.76281901500005,-122.41952317099998
37.780070988000034,-122.41240002299998
37.76523145700003,-122.42086203699995
37.78213705200005,-122.41004720999996
37.78080574100005,-122.40857057599999
37.78687499800003,-122.47755901099998
37.82015162300007,-122.37158572699997
37.78690098200008,-122.47408496299994
37.820152491000044,-122.37158626899998
37.78085700100007,-122.47316102599996
37.81833048900006,-122.36879028499999
37.76327391800004,-122.48028438399996
37.76531883500007,-122.43191580999996
37.765090013000076,-122.43256302699996
37.74856846700004,-122.41816723899996
37.748563567000076,-122.41816723899996
37.76516000200007,-122.43247602199995
37.82016897400007,-122.37159656999995
37.82612164000005,-122.36762121299995
37.77331123400006,-122.46905665299994
37.77331123400006,-122.46905665299994
37.76236602000006,-122.46590799799998
37.787599991000036,-122.41526302999995
37.776586003000034,-122.46750902499997
37.77523184000006,-122.46810731299996
37.76086901200006,-122.43852096699999
37.785594082000046,-122.40546621099998
37.78458773700004,-122.41447975899996
37.78458773700004,-122.41447975899996
37.75124841500008,-122.41075735399994
37.75144201100005,-122.41060998399996
37.78216887200006,-122.41104160699996
37.752295607000065,-122.41084661299999
37.75249775800006,-122.41431299199996
37.78515209700004,-122.46272725199998
37.78542798800004,-122.46298698799995
37.748342509000054,-122.41330237699998
37.74846400500007,-122.41306697099998
37.74512847200003,-122.45193571099998
37.74512847200003,-122.45193571099998
37.774607641000046,-122.40134935499998
37.77051516500006,-122.38651312399998
37.74887899300006,-122.41741801699999
37.78784260600003,-122.39989668399994
37.76565135300007,-122.41077714799997
37.78671000000003,-122.40084003799996
37.79424794300007,-122.40707999199998
37.785769006000066,-122.41153199299998
37.76606499600007,-122.44642401199997
37.78661718400008,-122.40593644499995
37.78661718400008,-122.40593644499995
37.787410015000034,-122.40303299499999
37.79016099800003,-122.40414896199997
37.797852986000066,-122.43474399799999
37.74839200400004,-122.42684497599998
37.791965033000054,-122.39344640499996
37.76172392800004,-122.40120835999994
37.77751099100004,-122.41623911999994
37.788814080000066,-122.39979636299995
37.78658498400006,-122.471302004
37.795486924000045,-122.39706987499994
37.78872424000008,-122.39989544499997
37.79005702000006,-122.40078304099995
37.78268489900006,-122.46797962899996
37.78252898100004,-122.46815501799995
37.72443649600007,-122.435091565
37.78070399000006,-122.40945202399996
37.79272699200004,-122.42413301099998
37.79272699200004,-122.42413301099998
37.802745522000066,-122.42069039899997
37.79238798600005,-122.42477799899996
37.79238798600005,-122.42477799899996
37.79245298700005,-122.42420802899994
37.76905571800006,-122.38646329
37.79705398100003,-122.43008600699994
37.79555266600005,-122.40376915599995
37.78562299300006,-122.46981396499996
37.81864926000003,-122.36900375299996
37.77487623300004,-122.47592046299997
37.777409102000036,-122.41632064099997
37.771301003000076,-122.43073501699996
37.78601501500003,-122.46872599399995
37.77370535600005,-122.41576832199996
37.79643050800007,-122.41908229399996
37.76415460900006,-122.46542007899995
37.76446265100003,-122.42811290299994
37.73434401800006,-122.44922800999996
37.77868101700005,-122.46782502299999
37.82534637300006,-122.37232879799996
37.82015191200003,-122.37158590699994
37.82014931000003,-122.37158428099997
37.72113401300004,-122.47104702599995
37.771308548000036,-122.41151809299998
37.756999525000026,-122.40507518899994
37.78929665600003,-122.41710533899999
37.78515435600008,-122.41020715499997
37.82017302200006,-122.37159909999997
37.82016637100003,-122.37159494299999
37.78501501200003,-122.46293099699994
37.76740789400003,-122.43345203399997
37.781867985000076,-122.41017798099995
37.788747013000034,-122.40303400099998
37.77534314300004,-122.45819165399996
37.78375542900005,-122.42430429899997
37.79646901900003,-122.43358124699995
37.74227197500005,-122.42251597799998
37.790741989000026,-122.42377502
37.82015162300007,-122.37158572699997
37.76341300400003,-122.48703097999999
37.82015220100004,-122.37158608799996
37.77698161500007,-122.41367924999997
37.78566320600004,-122.46241177999997
37.73775101100006,-122.38475197999998
37.82018603500006,-122.37160723199997
37.78469451600006,-122.46997612399997
37.820086323000055,-122.37168780099995
37.820186325000066,-122.37160741299999
37.820157696000024,-122.37158952199997
37.82016955200004,-122.37159693099994
37.77589898000008,-122.49642298699996
37.820157696000024,-122.37158952199997
37.81808307600005,-122.36862099799998
37.78704100200008,-122.46131203299996
37.78618600600004,-122.46923703799996
37.78553480800008,-122.47111381899998
37.82015885200008,-122.371590245
37.82015740700007,-122.37158934099995
37.782536986000025,-122.46797799199999
37.821604121000064,-122.36642276799995
37.78568900100004,-122.44207598399998
37.79793638500007,-122.43576950599999
37.787491990000035,-122.45101897199999
37.79182400900004,-122.43418601499997
37.79861400400006,-122.435756347
37.798579268000026,-122.43559151099998
