lat,lon,weight
37.74972767000003,-122.49974798299996,0.0021645021645021645
37.78884499700007,-122.43187897999996,0.00017853954650955185
37.77471556200004,-122.44804172899995,0.0003916960438699569
37.72450098200005,-122.40202297599996,0.001968503937007874
37.76354150000003,-122.47272694799994,0.0005189413596263622
37.791084013000045,-122.39435898299996,0.0002464268112370626
37.80341002100005,-122.41339101599999,0.0002442598925256473
37.77313701700007,-122.44617900899999,0.0007722007722007722
37.79291970200006,-122.40311136099996,9.679605072113058e-05
37.780488888000036,-122.48052066699995,0.00020933640360058616
37.79031899700004,-122.40907098299999,0.00011584800741427248
37.79384935100006,-122.40195716599999,6.307556452630251e-05
37.76432459500006,-122.50422007699996,0.0008156606851549756
37.76215294700006,-122.50969193899999,0.0006954102920723226
37.763744005000035,-122.50434204099997,0.0008156606851549756
37.761161498000035,-122.49068217699994,0.0008097165991902834
37.73951100100004,-122.46693302099999,0.00010073536818777072
37.778820995000046,-122.50800903999999,0.002036659877800407
37.76134900200003,-122.49057702799996,0.0010245901639344263
37.76392601800006,-122.47854296199995,0.00017271157167530224
37.75339801200005,-122.49083502299999,0.00018542555164101615
37.75339801200005,-122.49083502299999,0.00018542555164101615
37.77196300000003,-122.40469029899998,0.00035435861091424523
37.755226933000074,-122.49817132299995,0.004761904761904762
37.786834775000045,-122.41492568799998,6.21079436059872e-05
37.735257981000075,-122.43473796299998,0.0010582010582010583
37.735257981000075,-122.43473796299998,0.0010582010582010583
37.76108725600005,-122.49209340399995,0.0010718113612004287
37.76137699700007,-122.49224200999998,0.0020161290322580645
37.76108902100003,-122.49205563499999,0.0010718113612004287
37.760784984000054,-122.49215701699995,0.0010718113612004287
37.76117298200006,-122.49222801199994,0.0010718113612004287
37.79738947300007,-122.43379895299995,5.225479437738412e-05
37.76072539000006,-122.41264935199996,0.00021199915200339198
37.76287356100005,-122.41145815599998,0.00035790980672870435
37.764915307000024,-122.42303045699998,0.00010178117048346055
37.755914045000054,-122.41995543699994,9.073586788857636e-05
37.74414187600007,-122.42102877899998,9.410878976096367e-05
37.745572957000036,-122.419962167,0.00017946877243359656
37.76092918900008,-122.49590545699999,0.0019083969465648854
37.760910000000024,-122.49820103999997,0.0009671179883945841
37.79239840200006,-122.39734946699997,7.58782912208817e-05
37.78649965400007,-122.40812655099995,7.836376459525116e-05
37.78775501400003,-122.40878197499995,9.46969696969697e-05
37.78931199500005,-122.40644501599996,6.571597555365709e-05
37.786289983000074,-122.40137497099994,0.0006821282401091405
37.78879076100003,-122.39976544199999,4.187780057791365e-05
37.78907057400005,-122.40150791199994,0.00012603982858583313
37.78500788700006,-122.40348468899998,0.0018248175182481751
37.79310550200006,-122.39326718199999,6.888001102080176e-05
37.790582021000034,-122.39614198099997,7.06863646002686e-05
37.77236180500006,-122.42254727799997,0.00022471910112359551
37.790054087000044,-122.39113808899998,0.00016531658125309968
37.776605680000046,-122.42449314599997,9.53197979220284e-05
37.79346845300006,-122.42120140399999,6.81802686302584e-05
37.80079901600004,-122.43825802699996,2.735154946527721e-05
37.764326002000075,-122.41833700899997,0.0001371177841766077
37.77660064300005,-122.42454189899996,9.53197979220284e-05
37.77668978400004,-122.42882877899996,0.00019054878048780488
37.79346845300006,-122.42120140399999,6.81802686302584e-05
37.790407007000056,-122.41654001299997,9.005763688760806e-05
37.794556173000046,-122.40346450099997,5.4842601733026214e-05
37.78978599100003,-122.41576401599997,0.00010076582023377671
37.78085499000008,-122.49533501599996,0.0009587727708533077
37.79713013300005,-122.43385714899995,6.995942353435007e-05
37.757635986000025,-122.49465398599995,0.002881844380403458
37.76401874600003,-122.40256106199996,0.00018460402436773122
37.75771487700007,-122.49504600899996,0.004694835680751174
37.76339634500005,-122.48262229999995,0.00013003901170351105
37.79735706300005,-122.40272027399999,5.652272213429799e-05
37.797364006000066,-122.40266056499996,5.652272213429799e-05
37.79053892400003,-122.40054137799996,0.00011734334663224596
37.752246667000065,-122.41965385699996,0.00016223231667748214
37.742326985000034,-122.48724295899996,0.00040966816878328555
37.78135936600006,-122.41721234299996,0.00013846579894765993
37.75467101400005,-122.42216703599996,0.00022977941176470588
37.74420591200004,-122.49033939699996,0.0006863417982155113
37.757822359000045,-122.49505348099996,0.004694835680751174
37.75058191000005,-122.49550137199998,0.0049504950495049506
37.75907092400007,-122.49577390199994,0.004098360655737705
37.75450999700007,-122.48163697399997,0.0009633911368015414
37.763329017000046,-122.48744797999996,0.0013986013986013986
37.763329017000046,-122.48744797999996,0.0013986013986013986
37.76789103500005,-122.45637665199996,0.0006325110689437065
37.76789103500005,-122.45637665199996,0.0006325110689437065
37.784735015000024,-122.44988397799995,0.0002808988764044944
37.77643399700003,-122.42500196299994,7.279079924297569e-05
37.762250014000074,-122.44153199799996,0.000552791597567717
37.76118698000005,-122.49385401699999,0.0010449320794148381
37.76137489400003,-122.48284525399998,0.0008503401360544217
37.75674901300005,-122.49880998499998,0.0022222222222222222
37.76184333900005,-122.49632144399999,0.0029154518950437317
37.78516827300007,-122.41108504599998,9.044044496698923e-05
37.785881318000065,-122.40964304299996,5.52761041401802e-05
37.785769006000066,-122.41153199299998,0.0001072041166380789
37.78785716900006,-122.40365648,0.0001481042654028436
37.786333988000024,-122.40752200699995,8.552125203112974e-05
37.79370660400008,-122.39647683299995,7.641754546843955e-05
37.79327982500007,-122.40018418599999,7.194244604316547e-05
37.79179683000007,-122.40292531499995,7.74233508826262e-05
37.786260018000064,-122.41857295999995,6.879944960440316e-05
37.78111652100006,-122.45918348099997,0.00020742584526031943
37.79769800500003,-122.43207000299998,6.248437890527369e-05
37.77703697700008,-122.46993284699994,0.0008291873963515755
37.738841672000035,-122.40288765199995,0.0018248175182481751
37.73804769100008,-122.40156789299999,0.002840909090909091
37.75226100700007,-122.49331296499997,0.0037313432835820895
37.77269399200003,-122.48928504199995,0.000708215297450425
37.752710026000045,-122.41093989599995,0.0001475143826523086
37.76062899600004,-122.43470703399998,4.6567942628294685e-05
37.73845500700003,-122.40159499599997,0.001088139281828074
37.74467500800006,-122.40016797699997,0.0027397260273972603
37.75832799600005,-122.40718798799998,0.00011755025273304338
37.75936137600007,-122.49624754799999,0.004098360655737705
37.78020227800005,-122.40753693099998,0.00016084928422068523
37.78016950700004,-122.40757819899994,0.00016084928422068523
37.77086624300006,-122.44697537399998,0.00030129557095510696
37.78986201500004,-122.41516202799994,0.00010076582023377671
37.78835995800006,-122.41690706199995,6.275100401606425e-05
37.786822149000045,-122.42055682299997,9.053870529651426e-05
37.76923000200003,-122.45036400999999,8.206811653672549e-05
37.760579009000026,-122.50390375999996,0.0006825938566552901
37.73215694000004,-122.487098576,0.002398081534772182
37.73846699300003,-122.49173901199998,0.001589825119236884
37.769620012000075,-122.42205899299995,0.00012866700977869275
37.75652701900003,-122.49845601699997,0.0022222222222222222
37.78152077900006,-122.41708749599997,0.00013846579894765993
37.742961998000055,-122.47100796699999,0.00036088054853843375
37.78793199800003,-122.45823201799999,0.0002641310089804543
37.796106311000074,-122.42173690999999,7.689941556444171e-05
37.78506601600003,-122.41327601599994,0.0001074575542660649
37.79025898200007,-122.44977903699998,0.0006501950585175553
37.79375572500004,-122.42506577299997,0.00028050490883590464
37.767305229000044,-122.41059838099994,0.0010615711252653928
37.767143557000054,-122.41058506999997,0.00010414496979795876
37.767143557000054,-122.41058506999997,0.00010414496979795876
37.76371796400008,-122.47536335099994,0.000250501002004008
37.78645900400005,-122.40554597299996,7.521058965102287e-05
37.76282681400005,-122.49109820599995,0.0013157894736842105
37.764611993000074,-122.44764299199994,0.000625
37.75145721400003,-122.49556832499997,0.0049504950495049506
37.75244543000008,-122.49563152999997,0.00398406374501992
37.760584003000076,-122.42150870899997,0.00010913456291607552
37.78112899400003,-122.47421102699997,0.00014806040864672785
37.781019987000036,-122.47432602699996,0.00014806040864672785
37.78944799100003,-122.43369198499994,6.825006825006825e-05
37.77976601300003,-122.47700203299996,8.785030308354564e-05
37.78112899400003,-122.47421102699997,0.00014806040864672785
37.782868327000074,-122.46458043499996,0.00012556504269211453
37.773654013000055,-122.41733302499995,0.00010363768266141569
37.773654013000055,-122.41733302499995,0.00010363768266141569
37.72710221900007,-122.42642366899997,0.0011876484560570072
37.72357101000006,-122.45378198199995,0.0003125
37.75191701400007,-122.42781501399998,0.00012963443090484831
37.75432601500006,-122.40680300699995,0.0003935458480913026
37.73932411200008,-122.41842006399997,0.00016863406408094435
37.75924759600008,-122.40795176299997,0.00032175032175032174
37.75809401500004,-122.47948802199994,0.000727802037845706
37.75961579600005,-122.48364192899999,0.0010471204188481676
37.76268004800005,-122.49747994499995,0.0012804097311139564
37.75303499200004,-122.49877997799996,0.00205761316872428
37.76410762300003,-122.46645163499994,8.49689863199932e-05
37.753785814000025,-122.48840101699994,0.00024131274131274132
37.78086753100007,-122.46478494799999,0.00017047391749062393
37.756293335000066,-122.47776086299996,0.0008605851979345956
37.74582701600008,-122.49280703399995,0.001658374792703151
37.76087898700007,-122.490012004,0.0007836990595611285
37.74303886100006,-122.47468318699998,0.00016318537859007833
37.72140198300008,-122.47006500299995,0.0015337423312883436
37.77754831100003,-122.49964625199999,0.001326259946949602
37.738773980000076,-122.46902103699995,0.0003916960438699569
37.75151003000008,-122.49562989099996,0.0049504950495049506
37.749983015000055,-122.49300702599999,0.0024449877750611247
37.77589437800003,-122.49628518399999,0.0002034174125305126
37.74928937800007,-122.50531808699998,0.002967359050445104
37.757099792000076,-122.49822495999996,0.0022222222222222222
37.74336399400005,-122.506216989,0.002652519893899204
37.76328400600005,-122.41818697299999,0.00013917884481558804
37.790345986000034,-122.42429100999999,0.00020729684908789387
37.77915938600006,-122.50338954499995,0.0017699115044247787
37.75390298000008,-122.50309799899998,0.0017391304347826088
37.75486312400005,-122.50283714299997,0.0027247956403269754
37.78050500300003,-122.46881903299999,0.00017921146953405018
37.75432199100004,-122.42163796999995,8.401949252226517e-05
37.75933198100006,-122.438380989,0.0002676659528907923
37.74692423000005,-122.47699556899994,0.001584786053882726
37.76310501100005,-122.48193000599997,0.00013003901170351105
37.73453101900003,-122.49311498499998,0.005847953216374269
37.73474126200006,-122.49342178399996,0.005235602094240838
37.752024009000024,-122.48020500999996,0.0013605442176870747
37.79729098000007,-122.40673100699996,8.499065102838688e-05
37.752024009000024,-122.48020500999996,0.0013605442176870747
37.72541255700003,-122.48444985399999,0.00205761316872428
37.76135201900007,-122.49293301399996,0.0020161290322580645
37.76678741500007,-122.45036254899998,0.00017661603673613564
37.782673988000056,-122.46493997199997,0.00024770869457517957
37.79108147300008,-122.40966682699997,0.00011584800741427248
37.79976025800005,-122.41418276799999,0.0005184033177812338
37.805157019000035,-122.41634798299998,0.00018570102135561745
37.76513916600004,-122.48412088799995,0.0009025270758122744
37.78220614700007,-122.45046977299995,0.0002844141069397042
37.76550568500005,-122.49344462099998,0.00040404040404040404
37.71624206100006,-122.44083829299996,0.0001874062968515742
37.78025031800007,-122.47858735899996,0.00012023566189731875
37.784473312000046,-122.43976176799998,0.00011471836641046231
37.77615557400003,-122.43968842499999,0.0002913752913752914
37.77654199800003,-122.44185998199998,0.00034614053305642093
37.76324899800005,-122.48267219199994,0.00011437721605856113
37.77696674900005,-122.39662265499999,7.716644802839726e-05
37.78503524700005,-122.43350170499997,0.0001383700013837
37.76322298600007,-122.47851102699997,8.574858514834505e-05
37.72945200500004,-122.43096501699995,0.000641025641025641
37.72612200000003,-122.435234004,0.00017325017325017325
37.713110017000076,-122.40509997199996,0.0012376237623762376
37.77920978100008,-122.46314498099997,0.0018083182640144665
37.754703997000036,-122.48650602199996,0.0032679738562091504
37.75266407100003,-122.49564534199999,0.00398406374501992
37.75497800100004,-122.48652496499994,0.0032679738562091504
37.78027346700003,-122.41913872899994,0.00013173494928204451
37.740944013000046,-122.46451802699994,0.00032658393207054214
37.71635397700004,-122.44075019099995,0.0001874062968515742
37.74893200900004,-122.50755197499996,0.001851851851851852
37.763624649000064,-122.47737727299995,0.0003732736095558044
37.763338162000025,-122.48068177399995,0.00015785319652722967
37.712139980000075,-122.45511302799997,0.001392757660167131
37.76807501800005,-122.45275503099998,0.00022256843979523704
37.76327044200008,-122.40240032699995,0.00031240237425804435
37.777430982000055,-122.45295502399995,0.00023590469450342062
37.756306994000056,-122.42070598599997,0.00011140819964349375
37.777008471000045,-122.44492529899998,0.00016886187098953058
37.790529709000054,-122.42250138399999,0.00012040939193257074
37.74243699700003,-122.48554302499997,0.0001562255897516013
37.75661301700006,-122.50189201099994,0.0010204081632653062
37.77602193200005,-122.48870476799999,0.0008488964346349745
37.78832402000006,-122.48980798899998,0.001937984496124031
37.76305199500007,-122.48308695999998,0.00011437721605856113
37.78666257400005,-122.40671802199995,7.836376459525116e-05
37.77457218300003,-122.41562115199997,0.00010765421466250404
37.76356409300007,-122.47827036199999,8.574858514834505e-05
37.76506700400006,-122.47987199699998,0.001002004008016032
37.791401980000046,-122.40284398299997,7.74233508826262e-05
37.71542099200008,-122.44028200499997,0.0012674271229404308
37.71457898800003,-122.45150101499996,0.0008424599831508003
37.75248798900003,-122.46638199399996,0.001692047377326565
37.740065738000055,-122.47339908599997,0.0029940119760479044
37.71815858400004,-122.44461296099996,0.0015723270440251573
37.74339701900004,-122.47231998599995,0.00046446818392940084
37.74272102600003,-122.47126635599994,0.00036088054853843375
37.70923699100007,-122.45838398199999,0.0013623978201634877
37.74761898300005,-122.43575602899995,0.001037344398340249
37.78451306000005,-122.43965202199996,0.00011471836641046231
37.754057200000034,-122.48511894499995,0.0014792899408284023
37.75586694100008,-122.417632245,0.00012433171702101205
37.78202597100005,-122.42048967099998,0.0001128286133363421
37.744274387000075,-122.48873891199997,0.0018281535648994515
37.746486221000055,-122.47920553499995,0.0008787346221441124
37.78016261300007,-122.47824777599999,0.00012023566189731875
37.782904994000035,-122.47006198499997,0.00028851702250432774
37.78251429000005,-122.46971174899994,0.0001927153594141453
37.76027238700004,-122.42070742899995,0.00010913456291607552
37.75772531600006,-122.49602086099998,0.004694835680751174
37.80477798900006,-122.41409299999998,9.84251968503937e-05
37.753897993000066,-122.47888502799998,0.0008084074373484236
37.76294801700004,-122.431037017,0.00033145508783559825
37.753074010000034,-122.44286798999997,0.0009891196834817012
37.79949600700007,-122.42997896999998,0.0002255299954894001
37.80144798500004,-122.40403697899995,0.00046948356807511736
37.79611050700004,-122.41259409199995,0.0004389815627743635
37.80003898700005,-122.42882603899994,0.0003502626970227671
37.80050003300005,-122.439556203,3.3853549544669755e-05
37.75067900700003,-122.43605400499996,0.00043252595155709344
37.71637799600006,-122.43967498799998,0.00019857029388403494
37.782206991000066,-122.41668602599998,8.415383320710259e-05
37.782206991000066,-122.41668602599998,8.415383320710259e-05
37.771870009000054,-122.50643600799998,0.0015923566878980893
37.77180002000006,-122.50623601599995,0.0015923566878980893
37.72545999700003,-122.43387697399999,0.0001419849495953429
37.743511013000045,-122.47081702699995,0.0004562043795620438
37.71979001700004,-122.47696004,0.0001724435247456458
