lon,lat,minute
-122.43043100599999,37.71938198600003,1246
-122.42487195999996,37.75803701800004,622
-122.40190797599996,37.73343600700008,1223
-122.41157236199996,37.766241929000046,29
-122.46748999999994,37.739900000000034,706
-122.41526797499995,37.787599991000036,346
-122.41387965799998,37.78481649300005,369
-122.41609803499995,37.78582298600003,403
-122.41500402899999,37.784297982000055,366
-122.41261401299994,37.77770100500004,125
-122.43471298499998,37.720152995000035,701
-122.419249966,37.77709000600004,598
-122.41481779299994,37.74931224900007,567
-122.50311576599995,37.72524522500004,859
-122.42881899799994,37.72788002000004,1107
-122.41948298299997,37.75479699400006,1249
-122.43317297799996,37.771613983000066,1173
-122.41668996499999,37.76666501400007,1160
-122.39298300899998,37.75371099300003,1281
-122.50626199999999,37.739212018000046,1092
-122.41592796599997,37.788575980000076,481
-122.41272700099995,37.78994499600003,627
-122.45914204199994,37.76494198800003,846
-122.42877096999996,37.775802001000045,759
-122.40736300199995,37.78679599900005,1113
-122.41200498399996,37.73477501600007,775
-122.39875592899995,37.71924771400006,798
-122.39875313699997,37.71926073900005,801
-122.41706295999995,37.709197010000025,718
-122.40113298499995,37.78726400200003,144
-122.40928798999994,37.779732988000035,129
-122.45004637399995,37.709789482000076,324
-122.42067597899995,37.76523200200006,169
-122.42164098799998,37.76565000800008,369
-122.41382144899995,37.78659439900008,426
-122.41746913799994,37.76433206000007,377
-122.41149603499997,37.78436499500003,976
-122.44408596399995,37.77395898800006,947
-122.41925993999996,37.775170048000064,539
-122.39383896899994,37.78638398600003,1251
-122.45384371099999,37.745615738000026,311
-122.41407003399996,37.78546700600003,443
-122.41451997399997,37.78640301300004,426
-122.41706698299998,37.78594599000007,430
-122.41839601799995,37.77143100600006,85
-122.44763056199997,37.71090127300005,322
-122.44204833399999,37.717534629000056,317
-122.41446599499994,37.78600600400006,375
-122.41251699999998,37.78325251600006,380
-122.41089597499996,37.784894019000035,420
-122.42030398999998,37.78556302100003,433
-122.44203398999997,37.71872601800004,537
-122.407456449,37.72005371400007,514
-122.40854421899996,37.78504780000003,142
-122.43792300199999,37.77707299100007,366
-122.33898084199996,37.57449993400007,244
-122.40898051899995,37.78719861900004,130
-122.40917299099999,37.78485998900004,136
-122.40990352899996,37.78422378300007,139
-122.40829096299996,37.786022014000025,151
-122.40827897699995,37.75087200000007,542
-122.46728397099997,37.775565003000054,1126
-122.41955900699998,37.76095098700006,248
-122.41327601599994,37.78506601600003,366
-122.41973610099996,37.76514426800003,243
-122.45810201499995,37.76545600900005,573
-122.40632201399995,37.79419907400006,242
-122.41431710399996,37.78173588200008,406
-122.41364096399997,37.78447199000004,366
-122.41294016499995,37.785952835000046,388
-122.40578356699996,37.79694908700003,142
-122.41293369299996,37.78591868700005,388
-122.40989769799995,37.787670400000025,142
-122.41057168799995,37.74957639100006,702
-122.42067597899995,37.76523200200006,167
-122.41927200999999,37.756615993000025,248
-122.41830197299998,37.78390902000007,362
-122.42100873399994,37.80666900400007,677
-122.41079899599998,37.784736020000025,411
-122.42161500399999,37.765373992000036,367
-122.41413499299995,37.784980982000036,370
-122.43215986399997,37.78092492700006,364
-122.45932602399995,37.78426998700007,570
-122.41054996999998,37.797669004000056,1129
-122.41066002399998,37.78393601000005,408
-122.41877596899997,37.78575601400007,431
-122.41093967799998,37.78441313700006,420
-122.41717603199999,37.782930014000044,395
-122.40864232699994,37.787237567000034,140
-122.45322701599997,37.708357017000026,333
-122.46913796399997,37.73751501800007,304
-122.49807799399997,37.74598199800005,590
-122.50745700799996,37.75633398300005,607
-122.41100267399997,37.779048438000075,129
-122.41424999299994,37.78726199100004,442
-122.41278497799999,37.76554203300003,168
-122.45475433099995,37.746229104000065,549
-122.44806135299996,37.70900650100003,780
-122.39524997899997,37.78650699100007,1196
-122.41223609499997,37.806820952000066,906
-122.41615025299996,37.807293128000026,938
-122.42289324599994,37.80627102300008,683
-122.42513800199998,37.770014004000075,156
-122.42992247099994,37.725487505000046,522
-122.43765100999997,37.77552598500006,362
-122.408997882,37.78449818300004,149
-122.44155976899998,37.71713002800004,319
-122.45493649599996,37.74628637200004,314
-122.40788301599997,37.781146009000054,129
-122.42199010999997,37.80577707800006,686
-122.41456983299997,37.80749104600005,656
-122.41079899599998,37.784736020000025,414
-122.41348899999997,37.78116998200005,382
-122.41054996999998,37.797669004000056,1127
-122.45126296899997,37.72073901600004,1151
-122.48170503499995,37.763610020000044,121
-122.407057985,37.712796995000076,1253
-122.47850438399996,37.75420756500006,128
-122.41881896899997,37.784795993000046,827
-122.41014101699994,37.78729501500004,852
-122.40633697399994,37.79908998800005,692
-122.47784500099999,37.75435799200005,127
-122.64089627499999,38.20129808200005,870
-122.47058501599997,37.77450599100007,1279
-122.47450397499995,37.778870993000055,1324
-122.39751855999998,37.79880508200006,934
-122.39757727399996,37.798870855000075,659
-122.38846243799998,37.781871866000074,803
-122.39742994399995,37.798710147000065,935
-122.39381947499999,37.795273759000054,794
-122.33952489199999,37.57411846000008,250
-122.43696997999996,37.72561502100007,683
-122.41885702199994,37.75923102100006,259
-122.41261401299994,37.77770100500004,127
-122.42654196999996,37.727470984000036,1021
-122.41249060999996,37.78311473500003,379
-122.44699993299997,37.75654005200005,714
-122.44225905999997,37.80619100500007,1405
-122.48586056599999,37.770471927000074,113
-122.44225905999997,37.80619100500007,700
-122.37186698399995,37.82905998500007,573
-122.43010503399995,37.78575098500005,1056
-122.43793738199997,37.80711243700006,130
-122.42557603999995,37.76039401000003,900
-122.44668401899997,37.80726800100007,914
-122.51046332099997,37.76735075100004,160
-122.43752087499996,37.80646221100005,1321
-122.44225905999997,37.80619100500007,806
-122.44330301099995,37.726211016000036,639
-122.44625302099996,37.72477201100003,920
-122.38550501099996,37.718268995000074,728
-122.44155898799994,37.78394900200004,1362
-122.38449096799997,37.71974798200006,510
-122.44491904199998,37.756981988000064,750
-122.40578200799996,37.79416201500004,790
-122.48953993499998,37.77233004900006,823
-122.39507990999999,37.780710025000076,478
-122.40133700099994,37.79093699400005,1067
-122.40159491199995,37.77051004500004,537
-122.64538009399996,38.21057538300005,490
-122.44423689899997,37.77312326300006,678
-122.41437488899999,37.78473817500003,327
-122.44996989299995,37.76578005300007,624
-122.41547400199994,37.771575007000024,570
-122.50311576599995,37.72524522500004,939
-122.40771552899997,37.766956212000025,525
-122.38318800099995,37.715903999000034,1275
-122.39222201599995,37.717173983000066,1115
-122.38318800099995,37.715903999000034,1275
-122.38437898599994,37.71968800900004,1053
-122.42581139899994,37.78136948200006,885
-122.40805995799997,37.78400004700006,1252
-122.42556457199998,37.80623536300004,1077
-122.44534995499998,37.77021005600005,492
-122.50948230099999,37.760343239000065,393
-122.39453994799999,37.79609996700003,837
-122.41947099699996,37.807278017000044,952
-122.41382068099995,37.781970975000036,383
-122.41176702199999,37.785738999000046,419
-122.38846243799998,37.781871866000074,805
-122.41568396899999,37.78412498000006,395
-122.46361202699995,37.78273702000007,453
-122.21839855599995,38.117395300000055,700
-122.41682999999995,37.77863000000008,839
-122.42556457199998,37.80623536300004,779
-122.46410999999995,37.74817000000007,678
-122.41966989899998,37.765050031000044,597
-122.44740989199994,37.782250032000036,960
-122.45228497399995,37.74472500600007,550
-122.21839855599995,38.117395300000055,608
-122.41925993999996,37.775170048000064,448
-122.418489895,37.752260043000035,618
-122.46748999999994,37.739900000000034,700
-122.41925993999996,37.775170048000064,441
-122.405776979,37.785450997000055,828
-122.40514059299994,37.80467703200003,524
-122.46748999999994,37.739900000000034,613
-122.44331801399994,37.75577700600007,478
-122.42183988999994,37.78753004400005,935
-122.44740989199994,37.782250032000036,1079
-122.40874999999994,37.79150000000004,1005
-122.40805995799997,37.78400004700006,919
-122.40805995799997,37.78400004700006,920
-122.41925993999996,37.775170048000064,1090
-122.41790899299997,37.773573243000044,125
-122.40785895999994,37.78205599100005,164
-122.40893796199998,37.78046099800008,131
-122.40506099599997,37.79786099100005,258
-122.40653101499998,37.72622798900005,1261
-122.38608434599996,37.76725600700007,1325
-122.41839501199996,37.78485001400003,417
-122.41373500899999,37.78446000400004,372
-122.47638596299998,37.746546016000025,1284
-122.40065872799994,37.80234426000004,888
-122.47454202799997,37.76203598300003,456
-122.49138797699999,37.74881101600005,728
-122.42578929399997,37.80412998600008,27
-122.47271100199998,37.71532900100004,940
-122.40891688399995,37.73690814500003,762
-122.42069902899999,37.75924401300006,1226
-122.40578356699996,37.79694908700003,146
-122.39444509599997,37.79599231100008,971
-122.42213199999998,37.72557298500004,595
-122.409471973,37.77864698700006,731
-122.45560596799999,37.71773301400003,976
-122.48626302999998,37.78140098700004,833
-122.33938678599998,37.574053769000045,188
-122.40692102499997,37.79059400700004,776
-122.41251803999995,37.799216010000066,687
-122.49917996199997,37.776356003000046,1223
-122.40580497399998,37.79744101600005,259
-122.33841735099998,37.57473165000005,245
-122.41146554799997,37.78701864300007,138
-122.48287196399997,37.77948999700004,1120
-122.40636698099996,37.79299001600003,724
-122.41595292999995,37.783429729000034,435
-122.50934796499996,37.774879992000024,1383
-122.43794039299996,37.776030828000046,363
-122.40412599499996,37.774460017000024,938
-122.41285700499998,37.804510020000066,461
-122.42483197799999,37.79777398700003,593
-122.487209012,37.74612398700003,736
-122.40951698399999,37.786499992000074,149
-122.03658776399999,38.24848964100005,249
-122.48659696499999,37.78076698000007,1291
-122.39977065599999,37.774497868000026,836
-122.33907410799998,37.57443453900004,137
-122.41100599499998,37.78518988900004,435
-122.44746403899995,37.77832901900007,1070
-122.44317803599995,37.77418400100004,1271
-122.33314657899996,37.578458269000066,1346
-122.41661095099994,37.785269689000074,415
-122.43283861799995,37.79260851600003,964
-122.43809097599996,37.800835980000045,1186
-122.487838996,37.75838398700006,818
-122.41020899399996,37.78680697900006,138
-122.40204099699997,37.79050297900005,690
-122.41996681599994,37.795183389000044,478
-122.41834002699994,37.79337399100007,473
-122.40655295399995,37.78572825400005,1223
-122.41472298399998,37.79007499900007,1101
-122.47578397499996,37.779741999000066,653
-122.40579927099998,37.806846335000046,627
-122.41596664899998,37.78453472100006,431
-122.42243601099995,37.75657701700004,724
-122.42200295799995,37.765668669000036,659
-122.43026797799996,37.77235699700003,1173
-122.41566997099994,37.784057002000054,393
-122.41938298699995,37.75743800600003,829
-122.392590988,37.77707802000003,63
-122.40902029199998,37.765748443000064,189
-122.47706508899995,37.778791167000065,683
-122.46861711699995,37.78062108000006,673
-122.403586728,37.80506493200005,816
-122.41326554099999,37.808446710000055,964
-122.43953702199997,37.79051500700007,386
-122.463410023,37.78134101400008,425
-122.41233038299998,37.78289670500004,383
-122.41407003399996,37.78546700600003,413
-122.41495901799999,37.78315800100006,436
-122.40393957699996,37.78781831200007,134
-122.40297197499996,37.78847900100004,787
-122.40673896999999,37.794623020000074,139
-122.416857016,37.75534299100008,1324
-122.41271501499995,37.78554701100006,381
-122.40982294699995,37.76569672100004,189
-122.38939508799996,37.78591054900005,870
-122.39107972399995,37.78504010900008,944
-122.39757503499999,37.73096498000007,1307
-122.43940299499997,37.77833098900004,1088
-122.39891800599997,37.79893150700008,148
-122.65837173099999,38.195036781000056,177
-122.40579927099998,37.806846335000046,1132
-122.41334902199998,37.78652501200003,817
-122.41096898099994,37.78671800500007,772
-122.41187296899994,37.77799801800006,134
-122.32328177199997,37.923284171000034,170
-122.40877731999996,37.785342642000046,413
-122.41189944499996,37.78507947700007,423
-122.50729699699997,37.75994398500006,515
-122.40960349399995,37.78538304600005,426
-122.44349971999998,37.71373175000008,340
-122.47203508899997,37.78080920900004,430
-122.41964915799997,37.76333873800007,249
-122.43702345199995,37.800656063000076,721
-122.41242040799995,37.80585166100008,946
-122.41219788999996,37.80680519900005,686
-122.42701496099994,37.80170401000004,495
-122.47163395899997,37.78267499300006,427
-122.40990352899996,37.78422378300007,149
-122.33778325699996,37.57533409100006,248
-122.41400448399997,37.776727589000075,127
-122.42624801699998,37.76752801500004,1057
-122.41268400199999,37.78317401100003,375
-122.40898051899995,37.78719861900004,144
-122.40376971899997,37.787841626000045,139
-122.42161902699996,37.79667201800004,995
-122.39442299399997,37.795965301000024,74
-122.42195964999996,37.805610425000054,1118
-122.39843099499996,37.768248984000024,1381
-122.48715116199998,37.78011514200006,430
-122.33952489199999,37.57411846000008,887
-122.43356701099998,37.75719602000004,567
-122.36751368299997,37.826179866000075,684
-122.40984203399995,37.79422098200007,1050
-122.41852414999994,37.75358210300004,964
-122.418194014,37.75337999100003,796
-122.42305400899994,37.770039988000065,1182
-122.40990598799999,37.79992101100004,1128
-122.41674503399997,37.785189020000075,406
-122.41580701499998,37.78706300400006,517
-122.47006399699995,37.760965991000035,908
-122.40646879399998,37.78559347400005,423
-122.44867899599996,37.77294100600005,1128
-122.43906403099999,37.77990498500003,1090
-122.47872904099995,37.74378200000007,460
-122.40948097599994,37.77638988800004,839
-122.41187024899995,37.785083015000055,429
-122.39455546799996,37.796115487000066,1181
-122.41754260299996,37.76511833400008,371
-122.40594302399995,37.778549002000034,246
-122.40822600299998,37.788984011000025,152
-122.43757368899998,37.800573934000056,719
-122.38995898599995,37.76212801600008,901
-122.43484243599994,37.76082596700007,766
-122.45416101199999,37.77538898300003,451
-122.49176901899995,37.75306801700003,778
-122.46986500999998,37.77364500200008,861
-122.42924101399996,37.79100919000007,707
-122.41438510699999,37.78478818600007,372
-122.41495901799999,37.78315800100006,430
-122.39020918799997,37.78831878600005,840
-122.40854029499997,37.78118332400004,227
-122.41971991499997,37.76623621300007,284
-122.39417881199995,37.79567888100007,68
-122.40548503699995,37.71820701100006,1388
-122.41889599799998,37.75307099200006,274
-122.43688096399995,37.77204900400005,362
-122.47822396099997,37.78050934300006,428
-122.40917299099999,37.78485998900004,202
-122.40579927099998,37.806846335000046,505
-122.40579927099998,37.806846335000046,736
-122.39386049499996,37.79531971100005,1078
-122.41922398499997,37.783681254000044,65
-122.40851199399998,37.78572399500007,151
-122.40776499499998,37.793907975000025,685
-122.43754694899997,37.800578157000075,720
-122.41189944499996,37.78507947700007,418
-122.393911549,37.77785815800007,1389
-122.46019195899999,37.72498801200004,1164
-122.43400597099998,37.72621700900004,316
-122.46114131999997,37.781427767000025,97
-122.44050001799997,37.71817901500003,474
-122.43637282599997,37.72273536300003,756
-122.47126302799995,37.781013994000034,427
-122.41356100099995,37.78502901000007,367
-122.42053197799999,37.78892198500006,1017
-122.39455546799996,37.796115487000066,646
-122.39508979099998,37.775750767000034,137
-122.47326460799997,37.71401929100006,1263
-122.41505279799998,37.78736960700007,151
-122.41327497599997,37.76812139200007,163
-122.39343775599997,37.787953145000074,1019
-122.43550197299999,37.786524006000036,67
-122.41368583799999,37.80554414200003,858
-122.42881396899998,37.72803399600008,1143
-122.50311576599995,37.72524522500004,1075
-122.48742995899994,37.77630998600006,633
-122.43000998299999,37.72341699200007,581
-122.45167896299995,37.709483000000034,334
-122.39897572099994,37.73768228700004,481
-122.51277599599996,37.77935299500007,723
-122.38280371999997,37.73021755900004,579
-122.41773401499995,37.780126016000054,127
-122.41527501599995,37.78617498400007,419
-122.42200995899998,37.79102098100003,158
-122.42304302899998,37.73066499200007,600
-122.40227501999999,37.72512199700003,550
-122.46839165199998,37.70960636500007,645
-122.41345798699996,37.785575007000034,444
-122.40846002599994,37.78711199700007,143
-122.39202001199999,37.79252000100007,581
-122.41759403699996,37.785971010000026,430
-122.38280997699997,37.728232982000065,691
-122.40784303399994,37.800779989000034,719
-122.42387401099995,37.800207002000036,981
-122.41416824299995,37.765456279000034,163
-122.41300367999997,37.78493972100006,368
-122.44047696799998,37.71744698200007,322
-122.43324497799995,37.73830199500003,755
-122.40856097099999,37.78515910400006,142
-122.39517596699994,37.73498699400005,836
-122.46040402099999,37.77488099800007,974
-122.41276758299995,37.78509398600005,388
-122.41795202799995,37.78405201500004,363
-122.40958496099995,37.781353000000024,243
-122.41296496399997,37.72832899700006,891
-122.42585398399996,37.73382899200004,352
-122.39455805499995,37.79611807400005,66
-122.41849601399997,37.785791009000036,409
-122.39877875599996,37.78873617100004,138
-122.44380399699997,37.713835010000025,325
-122.38847473799996,37.78176091800003,652
-122.40579927099998,37.806846335000046,704
-122.38837933099995,37.78289706800007,988
-122.43346701499996,37.788520994000066,371
-122.41082799699996,37.78445401100004,410
-122.41492907599996,37.786449670000025,416
-122.44324400199997,37.76971799700004,476
-122.41453340099997,37.77152122200005,98
-122.44225905999997,37.80619100500007,740
-122.07328471499994,37.90941484200005,162
-122.37709301599995,37.73062899100006,1050
-122.50033993399995,37.71895002500003,735
-122.414369938,37.77403002500006,580
-122.41442903099994,37.785820010000066,333
-122.39165992599999,37.736270054000045,758
-122.41873992699999,37.75545002800004,780
-122.38332562399995,37.717442283000025,616
-122.26616654499998,37.860393239000075,771
-122.42567201299994,37.77052400100007,1221
-122.42652797299996,37.75793698000007,1016
-122.51089999999999,37.77004000000005,954
-122.40766994799998,37.767100035000055,516
-122.40351823199995,37.75445226200003,988
-122.40616698899998,37.79201499100003,980
-122.41453340099997,37.77152122200005,101
-122.42385200099994,37.75118953500004,1230
-122.40133700099994,37.79093699400005,1033
-122.38495297799994,37.71887798200004,616
-122.46410999999995,37.74817000000007,499
-122.42029502199995,37.765371980000054,229
-122.43202738199994,37.72792276000007,340
-122.41088700599994,37.78491199800004,418
-122.416912089,37.78522919300008,413
-122.47006198499997,37.782904994000035,710
-122.40546228399995,37.79745666900004,865
-122.41586471299996,37.807330181000054,746
-122.38846243799998,37.781871866000074,961
-122.40509997199996,37.713110017000076,851
-122.40692102499997,37.79059400700004,777
-122.46679037899997,37.786787951000065,241
-122.38938376499999,37.78027038600004,1193
-122.39467049299998,37.796232770000074,925
-122.42861095899997,37.76732701700007,163
-122.40692102499997,37.79059400700004,778
-122.42217298699995,37.79648698800003,869
-122.42618864999997,37.76403047900004,1053
-122.47742551099998,37.78055393100004,428
-122.40009203699998,37.79802699500004,1087
-122.47522303699998,37.78064721000004,433
-122.44335900199997,37.710039014000074,572
-122.41900167699998,37.80700524000008,759
-122.38612827699995,37.767684349000035,1345
-122.41014101699994,37.78729501500004,138
-122.45028396299995,37.770772985000065,775
-122.41058601199995,37.783456984000054,420
-122.40685598099998,37.793026016000056,142
-122.03585093499998,38.24909665500007,189
-122.40801666799996,37.78555410600006,421
-122.42585398399996,37.73382899200004,355
-122.43953903299996,37.71914800500008,623
-122.39467701799998,37.79623970500006,61
-122.41289133199996,37.78511258200007,374
-122.41283596599999,37.78606899400006,386
-122.41955900699998,37.76095098700006,248
-122.43744003699999,37.79710800300006,302
-122.41855502199996,37.75844400200003,850
-122.46410999999995,37.74817000000007,1241
-122.41682999999995,37.77863000000008,1116
-122.42349992599998,37.79573006000004,608
-122.42556457199998,37.80623536300004,1230
-122.39581097999996,37.79433099500005,1272
-122.43711398099998,37.73569798900007,968
-122.43053996999998,37.71859199200003,468
-122.40878197499995,37.78775501400003,156
-122.43100399299999,37.71777898900007,947
-122.45189596999995,37.708904020000034,337
-122.50451403799997,37.75322698000008,883
-122.42198699299996,37.740895985000066,452
-122.39499430399997,37.79656569700006,1045
-122.43711398099998,37.73569798900007,966
-122.41541680299997,37.80654431000005,881
-122.448132999,37.73133198200003,1245
-122.39555801399996,37.77687199300004,1093
-122.41245115899994,37.80584774700003,612
-122.41146481899995,37.784986736000064,422
-122.40663997899998,37.71372897900005,1116
-122.50764803099997,37.75872701700007,42
-122.41899699999999,37.74646299300008,676
-122.40141121499994,37.78767731200003,640
-122.39456064199999,37.79612066000004,1109
-122.44695299399996,37.776200016000075,1081
-122.41920365499999,37.75959782000007,247
-122.41245115899994,37.80584774700003,616
-122.49736502899998,37.71623101900008,764
-122.44632932099995,37.71141380000006,335
-122.41943696599998,37.75948201700004,245
-122.39876430299995,37.719208638000055,786
-122.41566401999995,37.775676985000075,166
-122.47778196899998,37.76378298100008,123
-122.41566997099994,37.784057002000054,1346
-122.414319982,37.786373006000076,427
-122.49348287799995,37.781548619000034,1135
-122.41177397899997,37.778209996000044,126
-122.41421302899994,37.78631098000005,405
-122.40934196999996,37.79706898500007,722
-122.44491904199998,37.756981988000064,1222
-122.40084003799996,37.78671000000003,139
-122.42182002499999,37.76892200900005,779
-122.45915959599995,37.72147641000004,1264
-122.40784701499996,37.802317747000075,546
-122.38965698599998,37.75893602000008,871
-122.41287603199999,37.79030898000008,489
-122.40560397599995,37.79411499300005,241
-122.42226265399995,37.76940150900003,586
-122.43581696499996,37.759631005000074,251
-122.40827403099996,37.78032102100008,246
-122.39499430399997,37.79656569700006,64
-122.435336012,37.75066098600007,832
-122.42268416599995,37.806299858000045,651
-122.39383314899999,37.795289076000074,1138
-122.41724400899994,37.760835987000064,646
-122.39444141199999,37.79598780900005,697
-122.41706355099996,37.80627876500006,983
-122.41153673899998,37.78734170200005,136
-122.50045401199998,37.75547999300005,1105
-122.50045401199998,37.75547999300005,1106
-122.45162196599995,37.772972983000045,548
-122.40974798899998,37.79363898500003,726
-122.41061702499996,37.78375198500004,406
-122.39915401799999,37.78870900100003,220
-122.47150903699998,37.786576016000026,560
-122.41937602999997,37.74279100700005,730
-122.40747003899997,37.788697014000036,952
-122.43356042599999,37.78517343500005,368
-122.41356057299998,37.78662660700007,404
-122.44347500699996,37.714157001000046,322
-122.41499195899996,37.78629501200004,416
-122.40207935799998,37.77476829100004,757
-122.40478229799999,37.794147587000055,138
-122.42052996599995,37.744218990000036,1080
-122.38012400399998,37.735885049000046,629
-122.40950300799994,37.78041651800004,154
-122.48650996099997,37.777529009000034,671
-122.33893600199997,37.57436984800006,244
-122.44317393999995,37.714211403000036,324
-122.39472758699998,37.79629345400008,1123
-122.41998647499997,37.78388139100008,431
-122.41656096799994,37.786080981000055,403
-122.44054493099998,37.71717797700006,323
-122.40736501399999,37.78155299300005,147
-122.44225198099997,37.801885139000035,1215
-122.41690998999997,37.78603601200007,408
-122.41609803499995,37.78582298600003,391
-122.48605096799997,37.77266800800004,1056
-122.48564897199998,37.78035899100007,434
-122.41264401999996,37.78510298000003,384
-122.41283596599999,37.78606899400006,388
-122.44374096499996,37.79728201100005,1223
-122.41090414899998,37.78422755500003,399
-122.40192422599995,37.803336064000064,746
-122.414578415,37.785735542000054,369
-122.47071803699998,37.71018100300006,507
-122.23007248299996,38.11087540900007,184
-122.43793738199997,37.80711243700006,70
-122.44491904199998,37.756981988000064,870
-122.39472106199997,37.796286519000034,677
-122.41495901799999,37.78315800100006,434
-122.38846243799998,37.781871866000074,1204
