lon,lat,minute
-122.41100082799994,37.806982246000075,723
-122.39045502699997,37.78871901700006,58
-122.45698436999999,37.76383137600004,675
-122.48306198199998,37.75941999100007,524
-122.43038297699997,37.79993798500004,1229
-122.41416953199996,37.78312784000008,371
-122.40519563099997,37.726028349000046,1079
-122.42563596999997,37.79683898600007,1130
-122.47295111999995,37.763816062000046,745
-122.03663209299998,38.24831104200007,931
-122.44404195899995,37.78347601100006,989
-122.47039089599997,37.73691077600006,659
-122.43712797899997,37.784723736000046,668
-122.43250435799996,37.78257987600006,766
-122.41292348499996,37.77756173300003,126
-122.44262600399998,37.71605001200004,715
-122.38999485499994,37.771120935000056,1120
-122.47157896599998,37.73474085300006,879
-122.40516308599996,37.79537856200005,141
-122.47612201699997,37.74441500100005,582
-122.42898001399999,37.77212100500003,754
-122.41845138599996,37.751429391000045,628
-122.38651155899998,37.77049949600007,1053
-122.41972697999995,37.76125001200006,247
-122.41986896999998,37.79366798600006,881
-122.41259409199995,37.79611050700004,626
-122.41319999199999,37.78326202100004,425
-122.50723294499994,37.73229828500007,794
-122.50619125899999,37.735630453000056,768
-122.40771495799999,37.79417299600004,240
-122.41207799099999,37.71281199900005,614
-122.40882127799995,37.78912839800006,953
-122.41495901799999,37.78315800100006,419
-122.41142211299996,37.78623176200006,396
-122.65582475699995,38.19681425300007,153
-122.42162900199997,37.75662600900006,897
-122.41218603299995,37.784657985000024,409
-122.40492898199994,37.794122998000034,642
-122.47774500499997,37.775094988000035,1013
-122.50689692499998,37.73475196100003,783
-122.41269226599997,37.784157417000074,372
-122.42372009299999,37.805414796000036,1117
-122.46594488699998,37.74083559500008,638
-122.38995202899997,37.76308200200003,800
-122.42000456999995,37.78830680000004,73
-122.47955912399999,37.78045459100008,927
-122.47428445399999,37.78068942300007,907
-122.64393915899996,38.21105771500004,159
-122.41892482199995,37.78942150000006,681
-122.41018261799996,37.75360483600008,1087
-122.50379000899994,37.74992098900003,491
-122.41186098299994,37.78765799400003,138
-122.41868330199998,37.76439160500007,968
-122.41495499499996,37.786110988000075,374
-122.41272197199999,37.78336201700006,364
-122.39003098699999,37.737642004000065,169
-122.41140061199997,37.785139944000036,413
-122.41248731099995,37.78309751200004,364
-122.40997166399995,37.78722789900007,151
-122.42826873699994,37.785857312000076,619
-122.45651479999998,37.78123464600003,706
-122.41875449599996,37.75491359500006,246
-122.42100203499996,37.76252100100004,797
-122.43497272399998,37.798033908000036,732
-122.41892584699997,37.806266770000036,735
-122.418821434,37.80610526900006,738
-122.40880456499997,37.785647382000036,149
-122.42625558299994,37.73391709500004,315
-122.41735024899998,37.784366748000025,410
-122.65591193099999,38.19676388700003,159
-122.412686684,37.78472485100008,371
-122.40505769099997,37.78814779600003,792
-122.47555599799995,37.763708543000064,660
-122.47307730899996,37.763810652000075,657
-122.41563392999996,37.80640819400003,716
-122.40349500599996,37.782124010000075,796
-122.40161829599998,37.794310316000065,785
-122.40099276899997,37.79216215800005,776
-122.40114059399997,37.79338525800006,779
-122.33497471599998,37.57718691100007,748
-122.42246733699994,37.76480142200006,177
-122.40971697599997,37.78146200700007,244
-122.41226617499996,37.78102834900005,164
-122.42273700499999,37.79621499500007,813
-122.41347295999998,37.777305470000044,160
-122.41820197699997,37.75371698600003,253
-122.41808990899995,37.76847139500006,968
-122.45295896299996,37.76794698500004,651
-122.40258958399994,37.80324335900008,890
-122.39335602499995,37.79303517400007,859
-122.38886700599994,37.78937693100005,721
-122.40610404099999,37.797720008000056,1389
-122.48609497299998,37.77942600100005,1228
-122.41915298699996,37.77169700600007,120
-122.41581977899995,37.782932268000025,385
-122.43307599899998,37.78366099900006,926
-122.42307999299999,37.76462498500007,150
-122.39473600099996,37.78671301800006,454
-122.40579927099998,37.806846335000046,581
-122.39320223099998,37.78084807500005,891
-122.39686098099997,37.782645993000074,637
-122.41661301899995,37.78262000900003,421
-122.40525302599997,37.79762898000007,243
-122.40464701399998,37.798426979000055,249
-122.40515403599994,37.79723301900003,247
-122.38967830899998,37.78631191200003,44
-122.40624621899997,37.79768529200004,249
-122.40724297399998,37.79748799600003,156
-122.40724297399998,37.79748799600003,156
-122.40624896399999,37.79718100900004,136
-122.41319999199999,37.78326202100004,418
-122.43380103399994,37.753966012000035,576
-122.47476993199996,37.72692004100003,1003
-122.39907177999999,37.781140383000036,835
-122.42953799799994,37.79763199800004,712
-122.48995254799996,37.787836223000056,818
-122.41814103999997,37.791195995000066,692
-122.43516640299998,37.762057206000065,969
-122.44962843699994,37.70993260900008,321
-122.41212400699999,37.785238013000026,416
-122.41471053599997,37.77614844200008,679
-122.371887217,37.82471895400005,675
-122.47051098999998,37.73054743800003,787
-122.43207000299998,37.79769800500003,675
-122.50739003599995,37.75309898800003,1149
-122.42226156799995,37.77880010800004,653
-122.43207503199994,37.76544800400006,155
-122.40813337499998,37.78134175300005,951
-122.48995254799996,37.787836223000056,837
-122.47343695799998,37.763983015000065,670
-122.41694511199995,37.78078853000005,761
-122.46919001599997,37.73746099700003,758
-122.41412650399997,37.78292775800003,371
-122.40186238899997,37.76712835400008,1010
-122.42629043399995,37.79818408500006,952
-122.42256361999995,37.75272946200005,1188
-122.41012703499996,37.779746241000055,126
-122.42629043399995,37.79818408500006,948
-122.41714501899997,37.78892001500003,131
-122.41889599799998,37.753211012000065,739
-122.44467697199997,37.79094701100007,1206
-122.43331597299999,37.78348099800007,446
-122.42954596099997,37.798083992000045,750
-122.44097483999997,37.79938380100003,941
-122.43383430199998,37.79703880500006,664
-122.43807175199998,37.72131103600003,930
-122.39266035799994,37.79149354000003,685
-122.33847143999998,37.57469402300006,759
-122.39206426599998,37.791775193000035,738
-122.39723699299998,37.78795500600006,770
-122.39957504099999,37.77437900600006,984
-122.40510297099996,37.79632737400004,682
-122.40806502399994,37.79875674600004,789
-122.40711498199994,37.79717598000008,705
-122.40355262099996,37.79557575200005,897
-122.39939399199994,37.79403498800008,955
-122.40385601399998,37.79566698600007,899
-122.41039500799997,37.71020903400006,466
-122.38395603499998,37.72973401400003,500
-122.41366803799997,37.751715010000055,511
-122.49046898599994,37.78707901400003,784
-122.43466998599996,37.72897100900008,1311
-122.46844000299996,37.78363597900005,477
-122.39437798099999,37.78730825900004,436
-122.49266001499996,37.743824999000026,1228
-122.39414197499997,37.78606601900003,642
-122.32163697399994,37.92326987400003,145
-122.41243721699999,37.782842317000075,377
-122.33919846199996,37.574347345000035,280
-122.42371722999997,37.805399531000035,916
-122.41359409599994,37.74793689400008,538
-122.41207296099998,37.78252101900006,382
-122.41293045699996,37.78590161200003,376
-122.41665173899997,37.783488566000074,388
-122.41413367499996,37.78296110500003,371
-122.40771898199995,37.791421007000054,1331
-122.43874099199996,37.71426102000004,875
-122.44225905999997,37.80619100500007,962
-122.40172801699998,37.740731993000054,481
-122.40812600699996,37.80085798300007,654
-122.43360900399995,37.77764400800004,1013
-122.412761736,37.780967575000034,155
-122.41964912999998,37.78343620600003,162
-122.48966272099995,37.787955956000076,1071
-122.46748999999994,37.739900000000034,1250
-122.41260303299998,37.77757598900007,124
-122.41122999299995,37.77865201600008,125
-122.41688903499994,37.78556901400003,418
-122.41954071299995,37.783106915000076,394
-122.41293045699996,37.78590161200003,378
-122.42132536099996,37.74332150600003,302
-122.41207296099998,37.78252101900006,383
-122.41458199999994,37.78412598500006,373
-122.45069400499995,37.709328983000034,346
-122.48663300799996,37.77969501800004,434
-122.41171597599998,37.787131987000066,137
-122.41413499299995,37.784980982000036,433
-122.46750101799995,37.78286092800005,424
-122.41496798699995,37.78392000000008,387
-122.41191496299996,37.78615201700006,423
-122.41583605299996,37.78300494300004,396
-122.41219801899996,37.77774098700007,157
-122.44400097199997,37.712972009000055,347
-122.44741500499998,37.711262017000024,332
-122.432866435,37.71304799600006,932
-122.40960801099999,37.78402900700007,142
-122.408235978,37.78021599500005,246
-122.40266704099997,37.793472981000036,693
-122.43090155499999,37.722747499000036,456
-122.39345700599995,37.78905798100004,771
-122.39687826699998,37.79617862400005,659
-122.37161022499998,37.83124950700005,748
-122.39287409099995,37.79114435300005,732
-122.44282599699994,37.77081799600006,766
-122.41000798699997,37.80039945800007,965
-122.43067131699996,37.71258729700003,924
-122.41099496499999,37.77898498700006,139
-122.41984902999997,37.78533083700006,165
-122.41272197199999,37.78336201700006,365
-122.42747303199997,37.767052007000075,557
-122.42958895999999,37.73277601600006,910
-122.41807644499994,37.79469934900004,682
-122.50085097899995,37.760023991000025,1209
-122.43124879199996,37.712692408000066,930
-122.41331800899997,37.78637200000003,361
-122.33948005099995,37.57398837300008,245
-122.41388202799999,37.77640801300004,128
-122.40877731999996,37.785342642000046,415
-122.46219498199997,37.71677299300006,999
-122.39590260499995,37.77770541500007,960
-122.40275671699999,37.76616777100003,156
-122.45616898099996,37.77539501800004,528
-122.47150903699998,37.786576016000026,1368
-122.43803003899995,37.77919801300004,742
-122.41998069399995,37.767779879000045,727
-122.39546083699997,37.79363970000003,705
-122.41339696699998,37.77694600500007,131
-122.41268844399997,37.78413829500005,363
-122.42839998699998,37.75843499100006,1181
-122.42128004499995,37.764773106000064,1264
-122.41034488699995,37.77973875600003,901
-122.40303171799997,37.79396811400005,862
-122.42315913399995,37.77809742800008,706
-122.39318300199994,37.73033499600007,1345
-122.38969101699996,37.73181498900004,1268
-122.41589698599995,37.789197484000056,920
-122.50662484899999,37.735350563000054,691
-122.50656802299994,37.73489299100004,724
-122.50662484899999,37.735350563000054,702
-122.39030364799999,37.78087363000003,669
-122.41274896199997,37.808067006000044,971
-122.42197601199996,37.776805986000056,741
-122.48123900099995,37.779942997000035,425
-122.41048112399994,37.779629501000045,136
-122.42489780999995,37.77670552400008,699
-122.40724331399997,37.782218870000065,131
-122.39387416899996,37.79533502800007,93
-122.41387393399998,37.78162488300006,681
-122.50662484899999,37.735350563000054,709
-122.50662484899999,37.735350563000054,696
-122.39702099099998,37.794336988000055,787
-122.43961747799995,37.80045619100008,886
-122.41598751699996,37.807313804000046,983
-122.43906696399995,37.71371699300005,1215
-122.42147100299997,37.79820200900008,881
-122.50662484899999,37.735350563000054,688
-122.50662484899999,37.735350563000054,713
-122.40044916699998,37.794064829000035,737
-122.38988416599994,37.78120056000006,1026
-122.50596502899998,37.736509986000044,698
-122.39764435799998,37.78963746000005,130
-122.39502962099999,37.79660219300007,70
-122.45577301899999,37.71286300300005,448
-122.44487403099998,37.71206797900004,327
-122.46854603399998,37.78300599600004,422
-122.41505599699997,37.78596598100006,380
-122.42827903599999,37.75770999900004,1093
-122.45935502599997,37.78093201900003,431
-122.39824712099994,37.79962319900005,66
-122.38968905399997,37.73228706300006,1273
-122.41664595999998,37.78806401300005,702
-122.42491202499997,37.77681600200003,749
-122.44016901699996,37.71807399000005,313
-122.41113429799998,37.78980142800003,929
-122.50773020199995,37.74692344700003,825
-122.50662484899999,37.735350563000054,703
-122.50596201199994,37.735966001000065,695
-122.41424692699997,37.80753042200007,978
-122.46459891199999,37.78286727100004,734
-122.40433802099994,37.80096946800006,686
-122.43724009299996,37.800771403000056,881
-122.42285225599994,37.77600411900005,712
-122.39821769699995,37.79958956400003,68
-122.43542100399998,37.761961006000035,713
-122.43519997299995,37.760412995000024,737
-122.43541496899996,37.76189298700007,716
-122.42967108999994,37.766762966000044,765
-122.50720210899999,37.73218976600003,771
-122.50701434099994,37.73420347100006,733
-122.43502572099999,37.76177782700006,749
-122.50687719499996,37.73514734500003,728
-122.43692999999996,37.80337000000003,560
-122.50720210899999,37.73218976600003,776
-122.50412897299998,37.73791600800007,870
-122.43308703599996,37.790027612000074,988
-122.41886900899999,37.75293700800006,741
-122.38846243799998,37.781871866000074,79
-122.41786513699998,37.78367437300005,159
-122.41854410799999,37.78739473600007,170
-122.41813666599995,37.78555062400005,165
-122.41161428099997,37.78716147100005,137
-122.41871100999998,37.77812198600003,127
-122.41915094399997,37.78732026600005,168
-122.48021397899998,37.77998901300003,425
-122.48719166299998,37.77985395400003,422
-122.40779802299994,37.78055399600004,245
-122.41086320699998,37.78600439400003,134
-122.41973173899999,37.78534568400005,160
-122.42051347499995,37.78906286000006,168
-122.33901193099996,37.57447813600004,245
-122.41990948799997,37.78722717900007,163
-122.41984902999997,37.78533083700006,160
-122.42141391499996,37.78799554300008,166
-122.46955636599995,37.78065256100007,429
-122.41633056399996,37.78066428500006,156
-122.43273305799994,37.75131032200005,788
-122.41658034799997,37.75069147600004,734
-122.42704496799996,37.750770998000064,761
-122.42990998699997,37.751347002000045,815
-122.43025699699996,37.75127998900007,811
-122.42982965699997,37.751484454000035,813
-122.41797444799994,37.78508709700003,785
-122.41773895999995,37.789295985000024,916
-122.41878520999995,37.789195534000044,793
-122.41724568099994,37.78916155700006,924
-122.417524319,37.789124626000046,919
-122.41571003699994,37.762279016000036,674
-122.41884595799996,37.75275000700003,645
-122.40757397499999,37.74436098000007,810
-122.41787198099996,37.79209600200005,494
-122.41497796099998,37.77233700600004,626
-122.50723294499994,37.73229828500007,810
-122.50687719499996,37.73525003900005,869
-122.50724965599994,37.733028371000046,889
-122.50723294499994,37.73229828500007,897
-122.50709788299997,37.733875209000075,881
-122.50311576599995,37.72524522500004,851
-122.50724119099999,37.733146936000026,888
-122.50723294499994,37.73229828500007,808
-122.50723294499994,37.73229828500007,901
-122.50311576599995,37.72524522500004,839
-122.50713979299996,37.733707337000055,883
-122.50723294499994,37.73229828500007,906
-122.50723294499994,37.73229828500007,902
-122.50723294499994,37.73229828500007,904
-122.50723294499994,37.73229828500007,909
-122.39812835199996,37.779440177000026,646
-122.41415160399998,37.78304447200003,373
-122.43843999799998,37.77708200200004,364
-122.46770197599994,37.73872599400005,690
-122.39948200199996,37.79356099100005,650
-122.41642702499996,37.78498601100006,397
-122.41110465999998,37.78466138400006,416
-122.41233598599996,37.80159999000006,247
-122.44668502499997,37.769803995000075,682
-122.44958243199994,37.76952492500004,691
-122.64374620799998,38.211154183000076,167
-122.40055296099996,37.79504738800006,951
-122.45334156699994,37.767928132000065,898
-122.40270237899995,37.65783633800004,510
-122.41635999999994,37.776740000000075,570
-122.42742994899999,37.751710023000044,1245
-122.43793738199997,37.80711243700006,170
-122.42570302599995,37.76123898900005,943
-122.40219396699996,37.73210001500007,81
-122.51294460599996,37.77911960500006,1000
-122.41189678299997,37.808725570000036,780
-122.50311576599995,37.72524522500004,1193
-122.51089999999999,37.77004000000005,1340
-122.51089999999999,37.77004000000005,1345
-122.42550496099994,37.76093300800005,898
-122.50311576599995,37.72524522500004,208
-122.43793738199997,37.80711243700006,15
-122.43793738199997,37.80711243700006,825
-122.43793738199997,37.80711243700006,40
-122.43793738199997,37.80711243700006,2
-122.43586298199995,37.805975009000065,555
-122.47332992099996,37.767040063000024,975
-122.49736502899998,37.71623101900008,142
-122.49736502899998,37.71623101900008,97
-122.38856250699996,37.74211770800008,448
-122.49736502899998,37.71623101900008,155
-122.44402502799994,37.77358398200005,1095
-122.41362797199997,37.764527000000044,850
-122.41864497299997,37.78467642100003,1062
-122.42012897599994,37.76742399600005,679
-122.40762300899996,37.762752007000074,1302
-122.44347903099998,37.753738988000066,797
-122.44491904199998,37.756981988000064,1093
-122.44491904199998,37.756981988000064,1048
-122.41223928999995,37.803871729000036,445
-122.41793601899997,37.79857098000008,415
-122.41237797899998,37.747519993000026,1242
-122.44971801599996,37.766344993000075,1047
-122.44491904199998,37.756981988000064,1260
-122.44491904199998,37.756981988000064,1090
-122.41478400399996,37.78260999300005,1369
-122.41243497599999,37.78137399700006,671
-122.40874995599995,37.78347006000007,1185
-122.41036847899994,37.778881874000035,495
-122.50681989899999,37.735410029000036,896
-122.39328199199997,37.73657301800006,683
-122.39217993899996,37.735670036000045,461
-122.449004017,37.722960053000065,5
-122.44740989199994,37.782250032000036,992
-122.39084696499998,37.78219299300008,639
-122.40579927099998,37.806846335000046,502
-122.33890312099999,37.574554431000024,127
-122.42995600299997,37.77660201200007,989
-122.42085996199995,37.757320994000054,837
-122.39498841799997,37.796559614000046,952
-122.41633398599998,37.783976997000025,390
-122.46697995899996,37.73933401700003,743
-122.41724300299995,37.78445099400005,427
-122.40095503699996,37.788226999000074,684
-122.41298546899998,37.78619187400005,382
-122.41808740699997,37.785726527000065,396
-122.44473396899997,37.78478698200007,788
-122.43510701799994,37.77749598400004,728
-122.41442400099999,37.78616500900006,981
-122.41104266299999,37.78981260300003,932
-122.41488219699994,37.78834674500007,991
-122.39822002199998,37.79772600100006,823
-122.50176871599996,37.72865373500008,987
-122.41598751699996,37.807313804000046,785
-122.43696827199994,37.80066367100005,866
-122.41579796299999,37.79293700000005,761
-122.42211598999995,37.799129005000054,955
-122.42200412899996,37.79742753900007,966
-122.38869949699995,37.78934430000004,805
-122.43218198499994,37.80107302000005,545
-122.39776496899998,37.78929099800007,737
-122.39199019199998,37.79221540100008,904
-122.40385601399998,37.79566698600007,242
-122.41888706599997,37.78134842500003,1021
-122.41145404199995,37.78558200600003,418
-122.46115696699997,37.76059745300006,997
-122.46897512499999,37.78278769700006,977
-122.42032988999995,37.780050034000055,436
-122.40813079399999,37.786955601000045,781
-122.42032988999995,37.780050034000055,442
-122.21879966199998,38.117248233000055,844
-122.47938995399994,37.780390046000036,1305
-122.41925993999996,37.775170048000064,436
-122.41019602899996,37.808322417000056,607
-122.40813079399999,37.786955601000045,825
-122.40813079399999,37.786955601000045,838
-122.43294993499995,37.784530035000046,495
-122.40345988499996,37.78766004700003,935
-122.44740989199994,37.782250032000036,967
-122.43058991599997,37.73177749100006,788
-122.41682999999995,37.77863000000008,1265
-122.43294993499995,37.784530035000046,490
-122.42799991899994,37.78504003200004,465
-122.06035649899997,37.90308581800008,810
-122.40581490599999,37.80554968800004,930
-122.45378198199995,37.72357101000006,995
-122.42799991899994,37.78504003200004,463
-122.46748999999994,37.739900000000034,1108
-122.44646994499999,37.77579005700005,623
-122.47616987799995,37.78053002300004,550
-122.44280990299995,37.78295004600005,637
-122.41808001999999,37.783506018000026,376
-122.39104796299995,37.78055001400003,880
-122.40813079399999,37.786955601000045,496
-122.42405992099998,37.79854005100003,1195
-122.40813079399999,37.786955601000045,776
-122.42921998799994,37.79809300200003,645
-122.41419395799994,37.77397684600004,896
-122.41394167799996,37.77378194200003,978
-122.41774292799994,37.783690765000074,778
-122.509289422,37.76144922900005,747
-122.41491211299996,37.76203367200003,1401
-122.42788902599995,37.716928980000034,504
-122.43331102799999,37.78758398200006,634
-122.43673796899998,37.80095299100003,1254
-122.42360402899999,37.74983201500004,1141
-122.39009703599999,37.76353998900004,898
-122.413937181,37.78196571500007,367
-122.41085297499995,37.77156101000003,106
-122.41085297499995,37.77156101000003,107
-122.41950904599997,37.76175784900005,882
-122.41507168199996,37.787561735000054,383
-122.41755397199995,37.763826986000026,660
-122.41273202999997,37.804106012000034,799
-122.48665102899997,37.781176980000055,1218
-122.40842800699994,37.75243199800008,672
-122.48665102899997,37.781176980000055,1212
-122.420608002,37.76845999900007,727
-122.43279897699995,37.77005000400004,1106
-122.46988898299998,37.73688499200006,867
-122.45101897199999,37.787491990000035,663
-122.40198256199994,37.76822716000004,1003
-122.42421096299995,37.777013983000074,979
-122.42266500499994,37.76465000500008,179
-122.423963663,37.78579995100006,875
-122.47967896199998,37.78203298200003,891
-122.47836543599999,37.78019108500007,1017
-122.41157548599995,37.77548297200008,768
-122.41053308899995,37.76653544000004,668
-122.41268635699998,37.80278898000006,808
-122.41777199799998,37.78909179800007,823
-122.42340697099996,37.76092500300007,1231
-122.40688872299995,37.79701991200005,930
-122.42076197799997,37.80633798700006,792
-122.48212784699996,37.77260340600003,469
-122.42092619799996,37.754311450000046,685
-122.32345006099996,37.923286061000056,169
-122.43305998999995,37.780860019000045,374
-122.42901597299999,37.79615401700005,464
-122.39956838599994,37.77357781400008,744
-122.39196573699996,37.77677115300003,1024
-122.41989821399994,37.78595123600007,396
-122.433412396,37.79268332600003,728
-122.39765555999998,37.798958553000034,1123
-122.417224353,37.807211266000024,947
-122.42822396699995,37.732973996000055,682
-122.48157341899997,37.78012914900006,782
-122.41102396599996,37.776512996000065,678
-122.47844628399997,37.732648150000045,708
-122.47388396499997,37.73224301100004,879
-122.44115598599996,37.80486599900007,673
-122.43398300499996,37.79099101600008,947
-122.43987624999994,37.78309842200008,868
-122.40712140099998,37.78145144400003,958
-122.39588564399997,37.73775189700007,712
-122.39794390799995,37.77608767600003,575
-122.41752203699997,37.79023798500003,958
-122.39732770699999,37.79859722500004,798
-122.40531807599996,37.777517026000055,1008
-122.48145910499994,37.742857994000076,885
-122.48208498699995,37.783462013000076,868
-122.42120596699999,37.75496999600006,714
-122.39182756499997,37.77046531900004,926
-122.41629098699997,37.79937799000004,732
-122.42030398999998,37.78556302100003,400
-122.421624383,37.76278409200006,870
-122.42949700999998,37.717057014000034,483
-122.408961525,37.80815989700005,567
-122.42114430599997,37.75673266200005,889
-122.43968603099995,37.80030248300005,923
-122.43519502799995,37.796983993000026,952
-122.43050501799996,37.76872201700007,826
-122.39623531899997,37.76681472000007,907
-122.48082895899995,37.78185298100004,1303
-122.41752142399997,37.753726621000055,936
-122.41658455199996,37.78349752500003,385
-122.41769503899997,37.78776301900007,965
-122.40036611499994,37.79407700000007,769
-122.39564692099998,37.77387162900004,1087
-122.42183201099999,37.795229996000046,936
-122.40445498499997,37.79380201300006,134
-122.41514381899998,37.78735843900006,769
-122.43824897399998,37.71966998800008,319
-122.39371500099998,37.73065501700006,687
-122.45676488899994,37.76374712100005,1017
-122.40968403499994,37.75299299900007,853
-122.39370035899998,37.76296331800006,1156
-122.45334156699994,37.767928132000065,791
-122.42550188499996,37.77042273600006,168
-122.41561397999999,37.75861901600007,509
-122.38845961399994,37.78815018900008,982
-122.39138902299999,37.73444598400005,723
-122.44894101399996,37.70965801400007,324
-122.38642706099995,37.770808619000036,822
-122.38981334599998,37.77193803900008,1090
-122.41473295799995,37.781960982000044,394
-122.39337278899995,37.793188550000025,665
-122.44331298499998,37.714313994000065,317
-122.40579927099998,37.806846335000046,526
-122.43460807299999,37.725071557000035,797
-122.45344632099994,37.70847540300008,332
-122.41899498899994,37.74956999700004,781
-122.42046579799995,37.78683331700006,914
-122.47394993099999,37.74874002100006,315
-122.39732770699999,37.79859722500004,1277
-122.44105861699995,37.787921932000074,724
-122.45692502799994,37.77566298700003,487
-122.39065687499999,37.789903182000046,615
-122.44883196499995,37.70985398300007,325
-122.44565203899998,37.80124199900007,482
-122.38936933499997,37.78028105100003,813
-122.40615801999996,37.79823499200006,1423
-122.38711802399996,37.77059700700005,1022
-122.40579927099998,37.806846335000046,607
-122.40579927099998,37.806846335000046,619
-122.41108498999995,37.78324463300004,423
-122.41499195899996,37.78629501200004,1003
-122.41288306699994,37.78588439300006,400
-122.38799099899995,37.76351400500005,1276
-122.43281297499999,37.79714299700004,918
-122.46577948899994,37.78294848500008,717
-122.38677493199998,37.77133317300007,991
-122.38651625399996,37.77054650300005,1001
-122.412532038,37.730372002000024,1400
-122.45340303599994,37.70829700300004,845
-122.43276514999997,37.727231851000056,729
-122.40532562199996,37.79811472000006,254
-122.43456596599998,37.79749398900003,698
-122.39627317899999,37.77947252900003,23
-122.41919104099998,37.771146986000076,121
-122.46298799399995,37.72529001200007,928
-122.41685098099998,37.78176798800007,389
-122.42411398399997,37.770880986000066,153
-122.43007603199999,37.724169017000065,535
-122.33835772099997,37.57493438200004,782
-122.42232318699996,37.806492803000026,832
-122.38935583699998,37.78639625300008,831
-122.40814481099994,37.80734487900003,863
-122.414131769,37.80071155500008,866
